Provincias;País de residencia;Meses;Total
07 Balears, Illes;Republica Checa;Diciembre;41
07 Balears, Illes;Suecia;Enero;..
07 Balears, Illes;Suecia;Febrero;132
07 Balears, Illes;Suecia;Marzo;139
07 Balears, Illes;Suecia;Abril;899
07 Balears, Illes;Suecia;Mayo;5.052
07 Balears, Illes;Suecia;Junio;8.096
07 Balears, Illes;Suecia;Julio;9.247
07 Balears, Illes;Suecia;Agosto;8.092
07 Balears, Illes;Suecia;Septiembre;7.483
07 Balears, Illes;Suecia;Octubre;2.666
07 Balears, Illes;Suecia;Noviembre;70
07 Balears, Illes;Suecia;Diciembre;..
07 Balears, Illes;Resto de la UE;Enero;..
07 Balears, Illes;Resto de la UE;Febrero;..
07 Balears, Illes;Resto de la UE;Marzo;110
07 Balears, Illes;Resto de la UE;Abril;444
07 Balears, Illes;Resto de la UE;Mayo;2.848
07 Balears, Illes;Resto de la UE;Junio;2.655
07 Balears, Illes;Resto de la UE;Julio;2.705
07 Balears, Illes;Resto de la UE;Agosto;5.064
07 Balears, Illes;Resto de la UE;Septiembre;3.898
07 Balears, Illes;Resto de la UE;Octubre;2.576
07 Balears, Illes;Resto de la UE;Noviembre;45
07 Balears, Illes;Resto de la UE;Diciembre;66
07 Balears, Illes;Noruega;Enero;54
07 Balears, Illes;Noruega;Febrero;97
07 Balears, Illes;Noruega;Marzo;110
07 Balears, Illes;Noruega;Abril;311
07 Balears, Illes;Noruega;Mayo;1.991
07 Balears, Illes;Noruega;Junio;2.867
07 Balears, Illes;Noruega;Julio;4.641
07 Balears, Illes;Noruega;Agosto;2.103
07 Balears, Illes;Noruega;Septiembre;2.083
07 Balears, Illes;Noruega;Octubre;1.113
07 Balears, Illes;Noruega;Noviembre;64
07 Balears, Illes;Noruega;Diciembre;22
07 Balears, Illes;Rusia;Enero;45
07 Balears, Illes;Rusia;Febrero;..
07 Balears, Illes;Rusia;Marzo;..
07 Balears, Illes;Rusia;Abril;109
07 Balears, Illes;Rusia;Mayo;1.736
07 Balears, Illes;Rusia;Junio;2.411
07 Balears, Illes;Rusia;Julio;2.406
07 Balears, Illes;Rusia;Agosto;2.678
07 Balears, Illes;Rusia;Septiembre;2.882
07 Balears, Illes;Rusia;Octubre;1.213
07 Balears, Illes;Rusia;Noviembre;42
07 Balears, Illes;Rusia;Diciembre;45
07 Balears, Illes;Suiza;Enero;21
07 Balears, Illes;Suiza;Febrero;81
07 Balears, Illes;Suiza;Marzo;461
07 Balears, Illes;Suiza;Abril;886
07 Balears, Illes;Suiza;Mayo;1.290
07 Balears, Illes;Suiza;Junio;2.118
07 Balears, Illes;Suiza;Julio;3.869
07 Balears, Illes;Suiza;Agosto;2.257
07 Balears, Illes;Suiza;Septiembre;2.159
07 Balears, Illes;Suiza;Octubre;1.125
07 Balears, Illes;Suiza;Noviembre;158
07 Balears, Illes;Suiza;Diciembre;116
07 Balears, Illes;Resto de Europa;Enero;..
07 Balears, Illes;Resto de Europa;Febrero;..
07 Balears, Illes;Resto de Europa;Marzo;34
07 Balears, Illes;Resto de Europa;Abril;270
07 Balears, Illes;Resto de Europa;Mayo;1.352
07 Balears, Illes;Resto de Europa;Junio;1.323
07 Balears, Illes;Resto de Europa;Julio;4.040
07 Balears, Illes;Resto de Europa;Agosto;2.018
07 Balears, Illes;Resto de Europa;Septiembre;2.302
07 Balears, Illes;Resto de Europa;Octubre;874
07 Balears, Illes;Resto de Europa;Noviembre;48
07 Balears, Illes;Resto de Europa;Diciembre;59
07 Balears, Illes;Estados Unidos;Enero;83
07 Balears, Illes;Estados Unidos;Febrero;160
07 Balears, Illes;Estados Unidos;Marzo;98
07 Balears, Illes;Estados Unidos;Abril;514
07 Balears, Illes;Estados Unidos;Mayo;1.739
07 Balears, Illes;Estados Unidos;Junio;2.363
07 Balears, Illes;Estados Unidos;Julio;2.344
07 Balears, Illes;Estados Unidos;Agosto;2.600
07 Balears, Illes;Estados Unidos;Septiembre;2.576
07 Balears, Illes;Estados Unidos;Octubre;881
07 Balears, Illes;Estados Unidos;Noviembre;139
07 Balears, Illes;Estados Unidos;Diciembre;251
07 Balears, Illes;Resto de América;Enero;46
07 Balears, Illes;Resto de América;Febrero;81
07 Balears, Illes;Resto de América;Marzo;220
07 Balears, Illes;Resto de América;Abril;383
07 Balears, Illes;Resto de América;Mayo;1.545
07 Balears, Illes;Resto de América;Junio;2.643
07 Balears, Illes;Resto de América;Julio;2.864
07 Balears, Illes;Resto de América;Agosto;3.494
07 Balears, Illes;Resto de América;Septiembre;2.256
07 Balears, Illes;Resto de América;Octubre;978
07 Balears, Illes;Resto de América;Noviembre;172
07 Balears, Illes;Resto de América;Diciembre;133
07 Balears, Illes;Países Africanos;Enero;14
07 Balears, Illes;Países Africanos;Febrero;28
07 Balears, Illes;Países Africanos;Marzo;88
07 Balears, Illes;Países Africanos;Abril;60
07 Balears, Illes;Países Africanos;Mayo;170
07 Balears, Illes;Países Africanos;Junio;400
07 Balears, Illes;Países Africanos;Julio;794
07 Balears, Illes;Países Africanos;Agosto;920
07 Balears, Illes;Países Africanos;Septiembre;597
07 Balears, Illes;Países Africanos;Octubre;681
07 Balears, Illes;Países Africanos;Noviembre;55
07 Balears, Illes;Países Africanos;Diciembre;37
07 Balears, Illes;Resto del mundo;Enero;74
07 Balears, Illes;Resto del mundo;Febrero;163
07 Balears, Illes;Resto del mundo;Marzo;279
07 Balears, Illes;Resto del mundo;Abril;600
07 Balears, Illes;Resto del mundo;Mayo;2.012
07 Balears, Illes;Resto del mundo;Junio;3.682
07 Balears, Illes;Resto del mundo;Julio;6.443
07 Balears, Illes;Resto del mundo;Agosto;6.822
07 Balears, Illes;Resto del mundo;Septiembre;2.977
07 Balears, Illes;Resto del mundo;Octubre;1.169
07 Balears, Illes;Resto del mundo;Noviembre;221
07 Balears, Illes;Resto del mundo;Diciembre;413
08 Barcelona;Total;Enero;19.448
08 Barcelona;Total;Febrero;22.257
08 Barcelona;Total;Marzo;27.918
08 Barcelona;Total;Abril;32.283
08 Barcelona;Total;Mayo;32.092
08 Barcelona;Total;Junio;36.380
08 Barcelona;Total;Julio;39.802
08 Barcelona;Total;Agosto;37.352
08 Barcelona;Total;Septiembre;38.852
08 Barcelona;Total;Octubre;33.144
08 Barcelona;Total;Noviembre;23.412
08 Barcelona;Total;Diciembre;25.132
08 Barcelona;Residentes en España;Enero;6.289
08 Barcelona;Residentes en España;Febrero;6.456
08 Barcelona;Residentes en España;Marzo;9.160
08 Barcelona;Residentes en España;Abril;7.824
08 Barcelona;Residentes en España;Mayo;7.943
08 Barcelona;Residentes en España;Junio;8.882
08 Barcelona;Residentes en España;Julio;9.058
08 Barcelona;Residentes en España;Agosto;7.922
08 Barcelona;Residentes en España;Septiembre;11.144
08 Barcelona;Residentes en España;Octubre;8.965
08 Barcelona;Residentes en España;Noviembre;7.669
08 Barcelona;Residentes en España;Diciembre;8.321
08 Barcelona;No residentes en España;Enero;13.159
08 Barcelona;No residentes en España;Febrero;15.801
08 Barcelona;No residentes en España;Marzo;18.758
08 Barcelona;No residentes en España;Abril;24.460
08 Barcelona;No residentes en España;Mayo;24.149
08 Barcelona;No residentes en España;Junio;27.498
08 Barcelona;No residentes en España;Julio;30.744
08 Barcelona;No residentes en España;Agosto;29.430
08 Barcelona;No residentes en España;Septiembre;27.708
08 Barcelona;No residentes en España;Octubre;24.179
08 Barcelona;No residentes en España;Noviembre;15.743
08 Barcelona;No residentes en España;Diciembre;16.811
08 Barcelona;Unión Europea (sin España);Enero;6.110
08 Barcelona;Unión Europea (sin España);Febrero;9.375
08 Barcelona;Unión Europea (sin España);Marzo;10.198
08 Barcelona;Unión Europea (sin España);Abril;14.913
08 Barcelona;Unión Europea (sin España);Mayo;13.857
08 Barcelona;Unión Europea (sin España);Junio;12.992
08 Barcelona;Unión Europea (sin España);Julio;16.132
08 Barcelona;Unión Europea (sin España);Agosto;18.183
08 Barcelona;Unión Europea (sin España);Septiembre;14.955
08 Barcelona;Unión Europea (sin España);Octubre;13.771
08 Barcelona;Unión Europea (sin España);Noviembre;9.121
08 Barcelona;Unión Europea (sin España);Diciembre;9.411
08 Barcelona;Alemania;Enero;707
08 Barcelona;Alemania;Febrero;654
08 Barcelona;Alemania;Marzo;1.091
08 Barcelona;Alemania;Abril;1.777
08 Barcelona;Alemania;Mayo;1.386
08 Barcelona;Alemania;Junio;1.792
08 Barcelona;Alemania;Julio;1.559
08 Barcelona;Alemania;Agosto;1.472
08 Barcelona;Alemania;Septiembre;1.600
08 Barcelona;Alemania;Octubre;1.729
08 Barcelona;Alemania;Noviembre;840
08 Barcelona;Alemania;Diciembre;897
08 Barcelona;Austria;Enero;90
08 Barcelona;Austria;Febrero;152
08 Barcelona;Austria;Marzo;299
08 Barcelona;Austria;Abril;190
08 Barcelona;Austria;Mayo;131
08 Barcelona;Austria;Junio;193
08 Barcelona;Austria;Julio;279
08 Barcelona;Austria;Agosto;326
08 Barcelona;Austria;Septiembre;214
08 Barcelona;Austria;Octubre;276
08 Barcelona;Austria;Noviembre;77
08 Barcelona;Austria;Diciembre;115
08 Barcelona;Bélgica;Enero;227
08 Barcelona;Bélgica;Febrero;149
08 Barcelona;Bélgica;Marzo;348
08 Barcelona;Bélgica;Abril;346
08 Barcelona;Bélgica;Mayo;225
08 Barcelona;Bélgica;Junio;273
08 Barcelona;Bélgica;Julio;533
08 Barcelona;Bélgica;Agosto;562
08 Barcelona;Bélgica;Septiembre;719
08 Barcelona;Bélgica;Octubre;209
08 Barcelona;Bélgica;Noviembre;254
08 Barcelona;Bélgica;Diciembre;200
08 Barcelona;Dinamarca;Enero;92
08 Barcelona;Dinamarca;Febrero;83
08 Barcelona;Dinamarca;Marzo;188
08 Barcelona;Dinamarca;Abril;232
08 Barcelona;Dinamarca;Mayo;130
08 Barcelona;Dinamarca;Junio;152
08 Barcelona;Dinamarca;Julio;727
08 Barcelona;Dinamarca;Agosto;228
08 Barcelona;Dinamarca;Septiembre;234
08 Barcelona;Dinamarca;Octubre;172
08 Barcelona;Dinamarca;Noviembre;222
08 Barcelona;Dinamarca;Diciembre;72
08 Barcelona;Finlandia;Enero;45
08 Barcelona;Finlandia;Febrero;98
08 Barcelona;Finlandia;Marzo;151
08 Barcelona;Finlandia;Abril;108
08 Barcelona;Finlandia;Mayo;128
08 Barcelona;Finlandia;Junio;234
08 Barcelona;Finlandia;Julio;225
08 Barcelona;Finlandia;Agosto;96
08 Barcelona;Finlandia;Septiembre;78
08 Barcelona;Finlandia;Octubre;192
08 Barcelona;Finlandia;Noviembre;142
08 Barcelona;Finlandia;Diciembre;24
08 Barcelona;Francia;Enero;1.084
08 Barcelona;Francia;Febrero;2.463
08 Barcelona;Francia;Marzo;1.990
08 Barcelona;Francia;Abril;3.903
08 Barcelona;Francia;Mayo;..
08 Barcelona;Francia;Junio;2.479
08 Barcelona;Francia;Julio;3.431
08 Barcelona;Francia;Agosto;5.958
08 Barcelona;Francia;Septiembre;2.536
08 Barcelona;Francia;Octubre;3.056
08 Barcelona;Francia;Noviembre;..
08 Barcelona;Francia;Diciembre;3.363
08 Barcelona;Grecia;Enero;..
08 Barcelona;Grecia;Febrero;..
08 Barcelona;Grecia;Marzo;..
08 Barcelona;Grecia;Abril;100
08 Barcelona;Grecia;Mayo;122
08 Barcelona;Grecia;Junio;55
08 Barcelona;Grecia;Julio;72
08 Barcelona;Grecia;Agosto;67
08 Barcelona;Grecia;Septiembre;106
08 Barcelona;Grecia;Octubre;65
08 Barcelona;Grecia;Noviembre;..
08 Barcelona;Grecia;Diciembre;..
08 Barcelona;Irlanda;Enero;158
08 Barcelona;Irlanda;Febrero;291
08 Barcelona;Irlanda;Marzo;136
08 Barcelona;Irlanda;Abril;331
08 Barcelona;Irlanda;Mayo;381
08 Barcelona;Irlanda;Junio;184
08 Barcelona;Irlanda;Julio;272
08 Barcelona;Irlanda;Agosto;209
08 Barcelona;Irlanda;Septiembre;216
08 Barcelona;Irlanda;Octubre;355
08 Barcelona;Irlanda;Noviembre;180
08 Barcelona;Irlanda;Diciembre;81
08 Barcelona;Italia;Enero;1.180
08 Barcelona;Italia;Febrero;1.245
08 Barcelona;Italia;Marzo;1.845
08 Barcelona;Italia;Abril;1.928
08 Barcelona;Italia;Mayo;2.159
08 Barcelona;Italia;Junio;1.938
08 Barcelona;Italia;Julio;2.373
08 Barcelona;Italia;Agosto;3.241
08 Barcelona;Italia;Septiembre;2.848
08 Barcelona;Italia;Octubre;1.519
08 Barcelona;Italia;Noviembre;1.143
08 Barcelona;Italia;Diciembre;1.999
08 Barcelona;Luxemburgo;Enero;..
08 Barcelona;Luxemburgo;Febrero;..
08 Barcelona;Luxemburgo;Marzo;..
08 Barcelona;Luxemburgo;Abril;32
08 Barcelona;Luxemburgo;Mayo;..
08 Barcelona;Luxemburgo;Junio;31
08 Barcelona;Luxemburgo;Julio;14
08 Barcelona;Luxemburgo;Agosto;27
08 Barcelona;Luxemburgo;Septiembre;58
08 Barcelona;Luxemburgo;Octubre;16
08 Barcelona;Luxemburgo;Noviembre;40
08 Barcelona;Luxemburgo;Diciembre;..
08 Barcelona;Países Bajos;Enero;301
08 Barcelona;Países Bajos;Febrero;323
08 Barcelona;Países Bajos;Marzo;480
08 Barcelona;Países Bajos;Abril;664
08 Barcelona;Países Bajos;Mayo;652
08 Barcelona;Países Bajos;Junio;..
08 Barcelona;Países Bajos;Julio;..
08 Barcelona;Países Bajos;Agosto;1.055
08 Barcelona;Países Bajos;Septiembre;589
08 Barcelona;Países Bajos;Octubre;887
08 Barcelona;Países Bajos;Noviembre;429
08 Barcelona;Países Bajos;Diciembre;358
08 Barcelona;Polonia;Enero;212
08 Barcelona;Polonia;Febrero;523
08 Barcelona;Polonia;Marzo;362
08 Barcelona;Polonia;Abril;315
08 Barcelona;Polonia;Mayo;491
08 Barcelona;Polonia;Junio;413
08 Barcelona;Polonia;Julio;448
08 Barcelona;Polonia;Agosto;319
08 Barcelona;Polonia;Septiembre;304
08 Barcelona;Polonia;Octubre;428
08 Barcelona;Polonia;Noviembre;678
08 Barcelona;Polonia;Diciembre;233
08 Barcelona;Portugal;Enero;302
08 Barcelona;Portugal;Febrero;437
08 Barcelona;Portugal;Marzo;264
08 Barcelona;Portugal;Abril;529
08 Barcelona;Portugal;Mayo;399
08 Barcelona;Portugal;Junio;342
08 Barcelona;Portugal;Julio;471
08 Barcelona;Portugal;Agosto;394
08 Barcelona;Portugal;Septiembre;407
08 Barcelona;Portugal;Octubre;333
08 Barcelona;Portugal;Noviembre;210
08 Barcelona;Portugal;Diciembre;300
08 Barcelona;Reino Unido;Enero;1.090
08 Barcelona;Reino Unido;Febrero;1.790
08 Barcelona;Reino Unido;Marzo;2.276
08 Barcelona;Reino Unido;Abril;3.507
08 Barcelona;Reino Unido;Mayo;3.413
08 Barcelona;Reino Unido;Junio;..
08 Barcelona;Reino Unido;Julio;3.270
08 Barcelona;Reino Unido;Agosto;..
08 Barcelona;Reino Unido;Septiembre;3.788
08 Barcelona;Reino Unido;Octubre;2.820
08 Barcelona;Reino Unido;Noviembre;1.845
08 Barcelona;Reino Unido;Diciembre;1.065
08 Barcelona;Republica Checa;Enero;66
08 Barcelona;Republica Checa;Febrero;188
08 Barcelona;Republica Checa;Marzo;102
08 Barcelona;Republica Checa;Abril;187
08 Barcelona;Republica Checa;Mayo;101
08 Barcelona;Republica Checa;Junio;230
08 Barcelona;Republica Checa;Julio;82
08 Barcelona;Republica Checa;Agosto;74
08 Barcelona;Republica Checa;Septiembre;209
08 Barcelona;Republica Checa;Octubre;136
08 Barcelona;Republica Checa;Noviembre;321
08 Barcelona;Republica Checa;Diciembre;28
08 Barcelona;Suecia;Enero;121
08 Barcelona;Suecia;Febrero;206
08 Barcelona;Suecia;Marzo;171
08 Barcelona;Suecia;Abril;264
08 Barcelona;Suecia;Mayo;598
08 Barcelona;Suecia;Junio;347
08 Barcelona;Suecia;Julio;824
08 Barcelona;Suecia;Agosto;331
08 Barcelona;Suecia;Septiembre;427
08 Barcelona;Suecia;Octubre;557
08 Barcelona;Suecia;Noviembre;239
08 Barcelona;Suecia;Diciembre;105
08 Barcelona;Resto de la UE;Enero;394
08 Barcelona;Resto de la UE;Febrero;679
08 Barcelona;Resto de la UE;Marzo;390
08 Barcelona;Resto de la UE;Abril;500
08 Barcelona;Resto de la UE;Mayo;817
08 Barcelona;Resto de la UE;Junio;602
08 Barcelona;Resto de la UE;Julio;..
08 Barcelona;Resto de la UE;Agosto;..
08 Barcelona;Resto de la UE;Septiembre;621
08 Barcelona;Resto de la UE;Octubre;1.022
08 Barcelona;Resto de la UE;Noviembre;737
08 Barcelona;Resto de la UE;Diciembre;517
08 Barcelona;Noruega;Enero;52
08 Barcelona;Noruega;Febrero;92
08 Barcelona;Noruega;Marzo;200
08 Barcelona;Noruega;Abril;208
08 Barcelona;Noruega;Mayo;246
