Provincias;País de residencia;Meses;Total
07 Balears, Illes;Suiza;Diciembre;638
07 Balears, Illes;Resto de Europa;Enero;..
07 Balears, Illes;Resto de Europa;Febrero;242
07 Balears, Illes;Resto de Europa;Marzo;..
07 Balears, Illes;Resto de Europa;Abril;53
07 Balears, Illes;Resto de Europa;Mayo;699
07 Balears, Illes;Resto de Europa;Junio;2.188
07 Balears, Illes;Resto de Europa;Julio;2.446
07 Balears, Illes;Resto de Europa;Agosto;7.601
07 Balears, Illes;Resto de Europa;Septiembre;7.921
07 Balears, Illes;Resto de Europa;Octubre;3.704
07 Balears, Illes;Resto de Europa;Noviembre;132
07 Balears, Illes;Resto de Europa;Diciembre;251
07 Balears, Illes;Estados Unidos;Enero;..
07 Balears, Illes;Estados Unidos;Febrero;..
07 Balears, Illes;Estados Unidos;Marzo;184
07 Balears, Illes;Estados Unidos;Abril;236
07 Balears, Illes;Estados Unidos;Mayo;386
07 Balears, Illes;Estados Unidos;Junio;736
07 Balears, Illes;Estados Unidos;Julio;2.812
07 Balears, Illes;Estados Unidos;Agosto;3.041
07 Balears, Illes;Estados Unidos;Septiembre;2.393
07 Balears, Illes;Estados Unidos;Octubre;1.164
07 Balears, Illes;Estados Unidos;Noviembre;1.075
07 Balears, Illes;Estados Unidos;Diciembre;660
07 Balears, Illes;Resto de América;Enero;667
07 Balears, Illes;Resto de América;Febrero;..
07 Balears, Illes;Resto de América;Marzo;805
07 Balears, Illes;Resto de América;Abril;..
07 Balears, Illes;Resto de América;Mayo;4.129
07 Balears, Illes;Resto de América;Junio;3.533
07 Balears, Illes;Resto de América;Julio;6.211
07 Balears, Illes;Resto de América;Agosto;8.903
07 Balears, Illes;Resto de América;Septiembre;7.646
07 Balears, Illes;Resto de América;Octubre;5.168
07 Balears, Illes;Resto de América;Noviembre;783
07 Balears, Illes;Resto de América;Diciembre;1.258
07 Balears, Illes;Países Africanos;Enero;..
07 Balears, Illes;Países Africanos;Febrero;..
07 Balears, Illes;Países Africanos;Marzo;123
07 Balears, Illes;Países Africanos;Abril;..
07 Balears, Illes;Países Africanos;Mayo;163
07 Balears, Illes;Países Africanos;Junio;140
07 Balears, Illes;Países Africanos;Julio;1.194
07 Balears, Illes;Países Africanos;Agosto;1.537
07 Balears, Illes;Países Africanos;Septiembre;986
07 Balears, Illes;Países Africanos;Octubre;607
07 Balears, Illes;Países Africanos;Noviembre;94
07 Balears, Illes;Países Africanos;Diciembre;225
07 Balears, Illes;Resto del mundo;Enero;..
07 Balears, Illes;Resto del mundo;Febrero;24
07 Balears, Illes;Resto del mundo;Marzo;363
07 Balears, Illes;Resto del mundo;Abril;430
07 Balears, Illes;Resto del mundo;Mayo;712
07 Balears, Illes;Resto del mundo;Junio;2.824
07 Balears, Illes;Resto del mundo;Julio;16.276
07 Balears, Illes;Resto del mundo;Agosto;6.801
07 Balears, Illes;Resto del mundo;Septiembre;4.080
07 Balears, Illes;Resto del mundo;Octubre;3.086
07 Balears, Illes;Resto del mundo;Noviembre;617
07 Balears, Illes;Resto del mundo;Diciembre;2.590
08 Barcelona;Total;Enero;87.710
08 Barcelona;Total;Febrero;85.077
08 Barcelona;Total;Marzo;94.072
08 Barcelona;Total;Abril;94.158
08 Barcelona;Total;Mayo;105.691
08 Barcelona;Total;Junio;110.250
08 Barcelona;Total;Julio;80.004
08 Barcelona;Total;Agosto;92.674
08 Barcelona;Total;Septiembre;125.468
08 Barcelona;Total;Octubre;125.892
08 Barcelona;Total;Noviembre;113.253
08 Barcelona;Total;Diciembre;114.386
08 Barcelona;Españoles;Enero;63.470
08 Barcelona;Españoles;Febrero;60.156
08 Barcelona;Españoles;Marzo;66.173
08 Barcelona;Españoles;Abril;69.713
08 Barcelona;Españoles;Mayo;73.823
08 Barcelona;Españoles;Junio;73.780
08 Barcelona;Españoles;Julio;35.718
08 Barcelona;Españoles;Agosto;46.291
08 Barcelona;Españoles;Septiembre;74.435
08 Barcelona;Españoles;Octubre;71.870
08 Barcelona;Españoles;Noviembre;65.052
08 Barcelona;Españoles;Diciembre;71.376
08 Barcelona;Extranjeros;Enero;24.241
08 Barcelona;Extranjeros;Febrero;24.921
08 Barcelona;Extranjeros;Marzo;27.899
08 Barcelona;Extranjeros;Abril;24.445
08 Barcelona;Extranjeros;Mayo;31.869
08 Barcelona;Extranjeros;Junio;36.470
08 Barcelona;Extranjeros;Julio;44.285
08 Barcelona;Extranjeros;Agosto;46.383
08 Barcelona;Extranjeros;Septiembre;51.033
08 Barcelona;Extranjeros;Octubre;54.022
08 Barcelona;Extranjeros;Noviembre;48.201
08 Barcelona;Extranjeros;Diciembre;43.010
08 Barcelona;Unión Europea27 (sin España);Enero;12.188
08 Barcelona;Unión Europea27 (sin España);Febrero;11.218
08 Barcelona;Unión Europea27 (sin España);Marzo;13.933
08 Barcelona;Unión Europea27 (sin España);Abril;14.519
08 Barcelona;Unión Europea27 (sin España);Mayo;19.425
08 Barcelona;Unión Europea27 (sin España);Junio;21.082
08 Barcelona;Unión Europea27 (sin España);Julio;29.538
08 Barcelona;Unión Europea27 (sin España);Agosto;34.777
08 Barcelona;Unión Europea27 (sin España);Septiembre;29.138
08 Barcelona;Unión Europea27 (sin España);Octubre;30.848
08 Barcelona;Unión Europea27 (sin España);Noviembre;27.049
08 Barcelona;Unión Europea27 (sin España);Diciembre;22.908
08 Barcelona;Alemania;Enero;654
08 Barcelona;Alemania;Febrero;540
08 Barcelona;Alemania;Marzo;599
08 Barcelona;Alemania;Abril;1.394
08 Barcelona;Alemania;Mayo;1.316
08 Barcelona;Alemania;Junio;1.735
08 Barcelona;Alemania;Julio;4.530
08 Barcelona;Alemania;Agosto;2.416
08 Barcelona;Alemania;Septiembre;3.520
08 Barcelona;Alemania;Octubre;4.241
08 Barcelona;Alemania;Noviembre;1.630
08 Barcelona;Alemania;Diciembre;1.014
08 Barcelona;Austria;Enero;..
08 Barcelona;Austria;Febrero;..
08 Barcelona;Austria;Marzo;..
08 Barcelona;Austria;Abril;164
08 Barcelona;Austria;Mayo;209
08 Barcelona;Austria;Junio;304
08 Barcelona;Austria;Julio;735
08 Barcelona;Austria;Agosto;672
08 Barcelona;Austria;Septiembre;116
08 Barcelona;Austria;Octubre;165
08 Barcelona;Austria;Noviembre;96
08 Barcelona;Austria;Diciembre;183
08 Barcelona;Bélgica;Enero;298
08 Barcelona;Bélgica;Febrero;..
08 Barcelona;Bélgica;Marzo;..
08 Barcelona;Bélgica;Abril;538
08 Barcelona;Bélgica;Mayo;749
08 Barcelona;Bélgica;Junio;602
08 Barcelona;Bélgica;Julio;1.990
08 Barcelona;Bélgica;Agosto;1.635
08 Barcelona;Bélgica;Septiembre;1.653
08 Barcelona;Bélgica;Octubre;368
08 Barcelona;Bélgica;Noviembre;1.013
08 Barcelona;Bélgica;Diciembre;502
08 Barcelona;Dinamarca;Enero;..
08 Barcelona;Dinamarca;Febrero;..
08 Barcelona;Dinamarca;Marzo;..
08 Barcelona;Dinamarca;Abril;80
08 Barcelona;Dinamarca;Mayo;..
08 Barcelona;Dinamarca;Junio;59
08 Barcelona;Dinamarca;Julio;1.212
08 Barcelona;Dinamarca;Agosto;116
08 Barcelona;Dinamarca;Septiembre;512
08 Barcelona;Dinamarca;Octubre;1.027
08 Barcelona;Dinamarca;Noviembre;331
08 Barcelona;Dinamarca;Diciembre;..
08 Barcelona;Finlandia;Enero;..
08 Barcelona;Finlandia;Febrero;..
08 Barcelona;Finlandia;Marzo;..
08 Barcelona;Finlandia;Abril;..
08 Barcelona;Finlandia;Mayo;..
08 Barcelona;Finlandia;Junio;163
08 Barcelona;Finlandia;Julio;1.143
08 Barcelona;Finlandia;Agosto;1.061
08 Barcelona;Finlandia;Septiembre;1.105
08 Barcelona;Finlandia;Octubre;363
08 Barcelona;Finlandia;Noviembre;390
08 Barcelona;Finlandia;Diciembre;268
08 Barcelona;Francia;Enero;4.076
08 Barcelona;Francia;Febrero;4.233
08 Barcelona;Francia;Marzo;4.711
08 Barcelona;Francia;Abril;4.507
08 Barcelona;Francia;Mayo;7.142
08 Barcelona;Francia;Junio;7.006
08 Barcelona;Francia;Julio;9.350
08 Barcelona;Francia;Agosto;17.382
08 Barcelona;Francia;Septiembre;7.751
08 Barcelona;Francia;Octubre;9.781
08 Barcelona;Francia;Noviembre;10.472
08 Barcelona;Francia;Diciembre;8.143
08 Barcelona;Grecia;Enero;..
08 Barcelona;Grecia;Febrero;..
08 Barcelona;Grecia;Marzo;..
08 Barcelona;Grecia;Abril;..
08 Barcelona;Grecia;Mayo;..
08 Barcelona;Grecia;Junio;121
08 Barcelona;Grecia;Julio;..
08 Barcelona;Grecia;Agosto;..
08 Barcelona;Grecia;Septiembre;242
08 Barcelona;Grecia;Octubre;540
08 Barcelona;Grecia;Noviembre;478
08 Barcelona;Grecia;Diciembre;576
08 Barcelona;Irlanda;Enero;..
08 Barcelona;Irlanda;Febrero;..
08 Barcelona;Irlanda;Marzo;..
08 Barcelona;Irlanda;Abril;114
08 Barcelona;Irlanda;Mayo;..
08 Barcelona;Irlanda;Junio;347
08 Barcelona;Irlanda;Julio;1.174
08 Barcelona;Irlanda;Agosto;798
08 Barcelona;Irlanda;Septiembre;1.018
08 Barcelona;Irlanda;Octubre;519
08 Barcelona;Irlanda;Noviembre;239
08 Barcelona;Irlanda;Diciembre;21
08 Barcelona;Italia;Enero;4.108
08 Barcelona;Italia;Febrero;3.911
08 Barcelona;Italia;Marzo;4.696
08 Barcelona;Italia;Abril;4.980
08 Barcelona;Italia;Mayo;5.636
08 Barcelona;Italia;Junio;5.565
08 Barcelona;Italia;Julio;2.444
08 Barcelona;Italia;Agosto;2.732
08 Barcelona;Italia;Septiembre;5.883
08 Barcelona;Italia;Octubre;6.127
08 Barcelona;Italia;Noviembre;6.133
08 Barcelona;Italia;Diciembre;7.400
08 Barcelona;Luxemburgo;Enero;..
08 Barcelona;Luxemburgo;Febrero;..
08 Barcelona;Luxemburgo;Marzo;..
08 Barcelona;Luxemburgo;Abril;..
08 Barcelona;Luxemburgo;Mayo;..
08 Barcelona;Luxemburgo;Junio;147
08 Barcelona;Luxemburgo;Julio;78
08 Barcelona;Luxemburgo;Agosto;293
08 Barcelona;Luxemburgo;Septiembre;190
08 Barcelona;Luxemburgo;Octubre;..
08 Barcelona;Luxemburgo;Noviembre;..
08 Barcelona;Luxemburgo;Diciembre;..
08 Barcelona;Países Bajos;Enero;615
08 Barcelona;Países Bajos;Febrero;592
08 Barcelona;Países Bajos;Marzo;784
08 Barcelona;Países Bajos;Abril;660
08 Barcelona;Países Bajos;Mayo;777
08 Barcelona;Países Bajos;Junio;1.082
08 Barcelona;Países Bajos;Julio;2.562
08 Barcelona;Países Bajos;Agosto;3.839
08 Barcelona;Países Bajos;Septiembre;2.327
08 Barcelona;Países Bajos;Octubre;3.296
08 Barcelona;Países Bajos;Noviembre;1.122
08 Barcelona;Países Bajos;Diciembre;980
08 Barcelona;Polonia;Enero;..
08 Barcelona;Polonia;Febrero;..
08 Barcelona;Polonia;Marzo;87
08 Barcelona;Polonia;Abril;88
08 Barcelona;Polonia;Mayo;603
08 Barcelona;Polonia;Junio;938
08 Barcelona;Polonia;Julio;936
08 Barcelona;Polonia;Agosto;1.278
08 Barcelona;Polonia;Septiembre;1.155
08 Barcelona;Polonia;Octubre;905
08 Barcelona;Polonia;Noviembre;1.613
08 Barcelona;Polonia;Diciembre;478
08 Barcelona;Portugal;Enero;1.449
08 Barcelona;Portugal;Febrero;954
08 Barcelona;Portugal;Marzo;1.101
08 Barcelona;Portugal;Abril;1.114
08 Barcelona;Portugal;Mayo;1.244
08 Barcelona;Portugal;Junio;1.372
08 Barcelona;Portugal;Julio;461
08 Barcelona;Portugal;Agosto;1.127
08 Barcelona;Portugal;Septiembre;1.748
08 Barcelona;Portugal;Octubre;1.348
08 Barcelona;Portugal;Noviembre;1.238
08 Barcelona;Portugal;Diciembre;1.453
08 Barcelona;Republica Checa;Enero;..
08 Barcelona;Republica Checa;Febrero;..
08 Barcelona;Republica Checa;Marzo;..
08 Barcelona;Republica Checa;Abril;..
08 Barcelona;Republica Checa;Mayo;292
08 Barcelona;Republica Checa;Junio;368
08 Barcelona;Republica Checa;Julio;489
08 Barcelona;Republica Checa;Agosto;186
08 Barcelona;Republica Checa;Septiembre;595
08 Barcelona;Republica Checa;Octubre;551
08 Barcelona;Republica Checa;Noviembre;345
08 Barcelona;Republica Checa;Diciembre;449
08 Barcelona;Suecia;Enero;..
08 Barcelona;Suecia;Febrero;..
08 Barcelona;Suecia;Marzo;210
08 Barcelona;Suecia;Abril;..
08 Barcelona;Suecia;Mayo;..
08 Barcelona;Suecia;Junio;255
08 Barcelona;Suecia;Julio;693
08 Barcelona;Suecia;Agosto;426
08 Barcelona;Suecia;Septiembre;222
08 Barcelona;Suecia;Octubre;513
08 Barcelona;Suecia;Noviembre;321
08 Barcelona;Suecia;Diciembre;186
08 Barcelona;Resto de la UE;Enero;..
08 Barcelona;Resto de la UE;Febrero;206
08 Barcelona;Resto de la UE;Marzo;569
08 Barcelona;Resto de la UE;Abril;570
08 Barcelona;Resto de la UE;Mayo;1.043
08 Barcelona;Resto de la UE;Junio;1.017
08 Barcelona;Resto de la UE;Julio;1.723
08 Barcelona;Resto de la UE;Agosto;797
08 Barcelona;Resto de la UE;Septiembre;1.100
08 Barcelona;Resto de la UE;Octubre;909
08 Barcelona;Resto de la UE;Noviembre;1.259
08 Barcelona;Resto de la UE;Diciembre;992
08 Barcelona;Noruega;Enero;..
08 Barcelona;Noruega;Febrero;..
08 Barcelona;Noruega;Marzo;..
08 Barcelona;Noruega;Abril;..
08 Barcelona;Noruega;Mayo;321
08 Barcelona;Noruega;Junio;..
08 Barcelona;Noruega;Julio;123
08 Barcelona;Noruega;Agosto;..
08 Barcelona;Noruega;Septiembre;525
08 Barcelona;Noruega;Octubre;752
08 Barcelona;Noruega;Noviembre;358
08 Barcelona;Noruega;Diciembre;354
08 Barcelona;Reino Unido;Enero;2.064
08 Barcelona;Reino Unido;Febrero;2.069
08 Barcelona;Reino Unido;Marzo;2.365
