Provincias;País de residencia;Meses;Total
07 Balears, Illes;Austria;Octubre;3.054
07 Balears, Illes;Austria;Noviembre;482
07 Balears, Illes;Austria;Diciembre;228
07 Balears, Illes;Bélgica;Enero;..
07 Balears, Illes;Bélgica;Febrero;..
07 Balears, Illes;Bélgica;Marzo;441
07 Balears, Illes;Bélgica;Abril;4.028
07 Balears, Illes;Bélgica;Mayo;6.959
07 Balears, Illes;Bélgica;Junio;7.374
07 Balears, Illes;Bélgica;Julio;11.675
07 Balears, Illes;Bélgica;Agosto;7.839
07 Balears, Illes;Bélgica;Septiembre;9.966
07 Balears, Illes;Bélgica;Octubre;3.664
07 Balears, Illes;Bélgica;Noviembre;212
07 Balears, Illes;Bélgica;Diciembre;234
07 Balears, Illes;Dinamarca;Enero;195
07 Balears, Illes;Dinamarca;Febrero;263
07 Balears, Illes;Dinamarca;Marzo;1.509
07 Balears, Illes;Dinamarca;Abril;4.789
07 Balears, Illes;Dinamarca;Mayo;18.617
07 Balears, Illes;Dinamarca;Junio;29.578
07 Balears, Illes;Dinamarca;Julio;54.385
07 Balears, Illes;Dinamarca;Agosto;32.212
07 Balears, Illes;Dinamarca;Septiembre;28.262
07 Balears, Illes;Dinamarca;Octubre;10.945
07 Balears, Illes;Dinamarca;Noviembre;350
07 Balears, Illes;Dinamarca;Diciembre;126
07 Balears, Illes;Finlandia;Enero;362
07 Balears, Illes;Finlandia;Febrero;415
07 Balears, Illes;Finlandia;Marzo;279
07 Balears, Illes;Finlandia;Abril;2.632
07 Balears, Illes;Finlandia;Mayo;7.227
07 Balears, Illes;Finlandia;Junio;8.900
07 Balears, Illes;Finlandia;Julio;10.256
07 Balears, Illes;Finlandia;Agosto;6.357
07 Balears, Illes;Finlandia;Septiembre;7.320
07 Balears, Illes;Finlandia;Octubre;3.210
07 Balears, Illes;Finlandia;Noviembre;610
07 Balears, Illes;Finlandia;Diciembre;507
07 Balears, Illes;Francia;Enero;455
07 Balears, Illes;Francia;Febrero;705
07 Balears, Illes;Francia;Marzo;906
07 Balears, Illes;Francia;Abril;15.405
07 Balears, Illes;Francia;Mayo;44.415
07 Balears, Illes;Francia;Junio;47.877
07 Balears, Illes;Francia;Julio;74.842
07 Balears, Illes;Francia;Agosto;103.747
07 Balears, Illes;Francia;Septiembre;54.127
07 Balears, Illes;Francia;Octubre;25.928
07 Balears, Illes;Francia;Noviembre;641
07 Balears, Illes;Francia;Diciembre;690
07 Balears, Illes;Grecia;Enero;..
07 Balears, Illes;Grecia;Febrero;..
07 Balears, Illes;Grecia;Marzo;..
07 Balears, Illes;Grecia;Abril;227
07 Balears, Illes;Grecia;Mayo;1.123
07 Balears, Illes;Grecia;Junio;1.267
07 Balears, Illes;Grecia;Julio;1.640
07 Balears, Illes;Grecia;Agosto;5.762
07 Balears, Illes;Grecia;Septiembre;1.393
07 Balears, Illes;Grecia;Octubre;620
07 Balears, Illes;Grecia;Noviembre;..
07 Balears, Illes;Grecia;Diciembre;..
07 Balears, Illes;Irlanda;Enero;14
07 Balears, Illes;Irlanda;Febrero;387
07 Balears, Illes;Irlanda;Marzo;155
07 Balears, Illes;Irlanda;Abril;8.502
07 Balears, Illes;Irlanda;Mayo;45.760
07 Balears, Illes;Irlanda;Junio;60.089
07 Balears, Illes;Irlanda;Julio;70.265
07 Balears, Illes;Irlanda;Agosto;64.610
07 Balears, Illes;Irlanda;Septiembre;52.502
07 Balears, Illes;Irlanda;Octubre;24.954
07 Balears, Illes;Irlanda;Noviembre;178
07 Balears, Illes;Irlanda;Diciembre;182
07 Balears, Illes;Italia;Enero;410
07 Balears, Illes;Italia;Febrero;354
07 Balears, Illes;Italia;Marzo;533
07 Balears, Illes;Italia;Abril;7.391
07 Balears, Illes;Italia;Mayo;35.887
07 Balears, Illes;Italia;Junio;90.005
07 Balears, Illes;Italia;Julio;155.239
07 Balears, Illes;Italia;Agosto;229.880
07 Balears, Illes;Italia;Septiembre;115.043
07 Balears, Illes;Italia;Octubre;22.565
07 Balears, Illes;Italia;Noviembre;452
07 Balears, Illes;Italia;Diciembre;615
07 Balears, Illes;Luxemburgo;Enero;..
07 Balears, Illes;Luxemburgo;Febrero;224
07 Balears, Illes;Luxemburgo;Marzo;..
07 Balears, Illes;Luxemburgo;Abril;108
07 Balears, Illes;Luxemburgo;Mayo;898
07 Balears, Illes;Luxemburgo;Junio;2.800
07 Balears, Illes;Luxemburgo;Julio;986
07 Balears, Illes;Luxemburgo;Agosto;1.631
07 Balears, Illes;Luxemburgo;Septiembre;1.171
07 Balears, Illes;Luxemburgo;Octubre;210
07 Balears, Illes;Luxemburgo;Noviembre;..
07 Balears, Illes;Luxemburgo;Diciembre;..
07 Balears, Illes;Países Bajos;Enero;43
07 Balears, Illes;Países Bajos;Febrero;577
07 Balears, Illes;Países Bajos;Marzo;2.648
07 Balears, Illes;Países Bajos;Abril;11.116
07 Balears, Illes;Países Bajos;Mayo;88.399
07 Balears, Illes;Países Bajos;Junio;100.662
07 Balears, Illes;Países Bajos;Julio;91.632
07 Balears, Illes;Países Bajos;Agosto;104.435
07 Balears, Illes;Países Bajos;Septiembre;77.714
07 Balears, Illes;Países Bajos;Octubre;50.692
07 Balears, Illes;Países Bajos;Noviembre;560
07 Balears, Illes;Países Bajos;Diciembre;471
07 Balears, Illes;Polonia;Enero;550
07 Balears, Illes;Polonia;Febrero;393
07 Balears, Illes;Polonia;Marzo;766
07 Balears, Illes;Polonia;Abril;5.412
07 Balears, Illes;Polonia;Mayo;11.116
07 Balears, Illes;Polonia;Junio;22.022
07 Balears, Illes;Polonia;Julio;22.036
07 Balears, Illes;Polonia;Agosto;26.284
07 Balears, Illes;Polonia;Septiembre;26.407
07 Balears, Illes;Polonia;Octubre;9.538
07 Balears, Illes;Polonia;Noviembre;344
07 Balears, Illes;Polonia;Diciembre;207
07 Balears, Illes;Portugal;Enero;173
07 Balears, Illes;Portugal;Febrero;40
07 Balears, Illes;Portugal;Marzo;228
07 Balears, Illes;Portugal;Abril;718
07 Balears, Illes;Portugal;Mayo;2.251
07 Balears, Illes;Portugal;Junio;7.388
07 Balears, Illes;Portugal;Julio;9.633
07 Balears, Illes;Portugal;Agosto;10.835
07 Balears, Illes;Portugal;Septiembre;17.034
07 Balears, Illes;Portugal;Octubre;1.036
07 Balears, Illes;Portugal;Noviembre;..
07 Balears, Illes;Portugal;Diciembre;..
07 Balears, Illes;Reino Unido;Enero;1.908
07 Balears, Illes;Reino Unido;Febrero;5.433
07 Balears, Illes;Reino Unido;Marzo;7.830
07 Balears, Illes;Reino Unido;Abril;70.710
07 Balears, Illes;Reino Unido;Mayo;383.392
07 Balears, Illes;Reino Unido;Junio;552.496
07 Balears, Illes;Reino Unido;Julio;619.591
07 Balears, Illes;Reino Unido;Agosto;665.078
07 Balears, Illes;Reino Unido;Septiembre;521.827
07 Balears, Illes;Reino Unido;Octubre;281.740
07 Balears, Illes;Reino Unido;Noviembre;5.958
07 Balears, Illes;Reino Unido;Diciembre;4.875
07 Balears, Illes;Republica Checa;Enero;192
07 Balears, Illes;Republica Checa;Febrero;..
07 Balears, Illes;Republica Checa;Marzo;194
07 Balears, Illes;Republica Checa;Abril;971
07 Balears, Illes;Republica Checa;Mayo;2.298
07 Balears, Illes;Republica Checa;Junio;5.866
07 Balears, Illes;Republica Checa;Julio;9.597
07 Balears, Illes;Republica Checa;Agosto;5.827
07 Balears, Illes;Republica Checa;Septiembre;7.290
07 Balears, Illes;Republica Checa;Octubre;2.532
07 Balears, Illes;Republica Checa;Noviembre;..
07 Balears, Illes;Republica Checa;Diciembre;72
07 Balears, Illes;Suecia;Enero;..
07 Balears, Illes;Suecia;Febrero;1.389
07 Balears, Illes;Suecia;Marzo;2.339
07 Balears, Illes;Suecia;Abril;7.591
07 Balears, Illes;Suecia;Mayo;35.719
07 Balears, Illes;Suecia;Junio;59.340
07 Balears, Illes;Suecia;Julio;63.475
07 Balears, Illes;Suecia;Agosto;59.471
07 Balears, Illes;Suecia;Septiembre;59.947
07 Balears, Illes;Suecia;Octubre;24.804
07 Balears, Illes;Suecia;Noviembre;1.258
07 Balears, Illes;Suecia;Diciembre;..
07 Balears, Illes;Resto de la UE;Enero;..
07 Balears, Illes;Resto de la UE;Febrero;..
07 Balears, Illes;Resto de la UE;Marzo;574
07 Balears, Illes;Resto de la UE;Abril;2.731
07 Balears, Illes;Resto de la UE;Mayo;15.684
07 Balears, Illes;Resto de la UE;Junio;16.260
07 Balears, Illes;Resto de la UE;Julio;16.508
07 Balears, Illes;Resto de la UE;Agosto;24.409
07 Balears, Illes;Resto de la UE;Septiembre;20.828
07 Balears, Illes;Resto de la UE;Octubre;12.081
07 Balears, Illes;Resto de la UE;Noviembre;216
07 Balears, Illes;Resto de la UE;Diciembre;285
07 Balears, Illes;Noruega;Enero;329
07 Balears, Illes;Noruega;Febrero;546
07 Balears, Illes;Noruega;Marzo;916
07 Balears, Illes;Noruega;Abril;3.032
07 Balears, Illes;Noruega;Mayo;15.108
07 Balears, Illes;Noruega;Junio;21.362
07 Balears, Illes;Noruega;Julio;36.169
07 Balears, Illes;Noruega;Agosto;17.121
07 Balears, Illes;Noruega;Septiembre;15.618
07 Balears, Illes;Noruega;Octubre;6.367
07 Balears, Illes;Noruega;Noviembre;1.348
07 Balears, Illes;Noruega;Diciembre;470
07 Balears, Illes;Rusia;Enero;320
07 Balears, Illes;Rusia;Febrero;..
07 Balears, Illes;Rusia;Marzo;..
07 Balears, Illes;Rusia;Abril;596
07 Balears, Illes;Rusia;Mayo;8.693
07 Balears, Illes;Rusia;Junio;19.571
07 Balears, Illes;Rusia;Julio;13.843
07 Balears, Illes;Rusia;Agosto;16.600
07 Balears, Illes;Rusia;Septiembre;20.101
07 Balears, Illes;Rusia;Octubre;6.766
07 Balears, Illes;Rusia;Noviembre;264
07 Balears, Illes;Rusia;Diciembre;199
07 Balears, Illes;Suiza;Enero;313
07 Balears, Illes;Suiza;Febrero;425
07 Balears, Illes;Suiza;Marzo;1.222
07 Balears, Illes;Suiza;Abril;5.119
07 Balears, Illes;Suiza;Mayo;6.823
07 Balears, Illes;Suiza;Junio;11.968
07 Balears, Illes;Suiza;Julio;26.460
07 Balears, Illes;Suiza;Agosto;13.651
07 Balears, Illes;Suiza;Septiembre;11.220
07 Balears, Illes;Suiza;Octubre;7.101
07 Balears, Illes;Suiza;Noviembre;946
07 Balears, Illes;Suiza;Diciembre;596
07 Balears, Illes;Resto de Europa;Enero;..
07 Balears, Illes;Resto de Europa;Febrero;..
07 Balears, Illes;Resto de Europa;Marzo;42
07 Balears, Illes;Resto de Europa;Abril;1.178
07 Balears, Illes;Resto de Europa;Mayo;5.870
07 Balears, Illes;Resto de Europa;Junio;8.879
07 Balears, Illes;Resto de Europa;Julio;13.991
07 Balears, Illes;Resto de Europa;Agosto;10.959
07 Balears, Illes;Resto de Europa;Septiembre;13.327
07 Balears, Illes;Resto de Europa;Octubre;6.719
07 Balears, Illes;Resto de Europa;Noviembre;188
07 Balears, Illes;Resto de Europa;Diciembre;187
07 Balears, Illes;Estados Unidos;Enero;583
07 Balears, Illes;Estados Unidos;Febrero;826
07 Balears, Illes;Estados Unidos;Marzo;283
07 Balears, Illes;Estados Unidos;Abril;3.325
07 Balears, Illes;Estados Unidos;Mayo;6.091
07 Balears, Illes;Estados Unidos;Junio;7.042
07 Balears, Illes;Estados Unidos;Julio;8.844
07 Balears, Illes;Estados Unidos;Agosto;8.281
07 Balears, Illes;Estados Unidos;Septiembre;8.010
07 Balears, Illes;Estados Unidos;Octubre;4.030
07 Balears, Illes;Estados Unidos;Noviembre;693
07 Balears, Illes;Estados Unidos;Diciembre;1.358
07 Balears, Illes;Resto de América;Enero;747
07 Balears, Illes;Resto de América;Febrero;839
07 Balears, Illes;Resto de América;Marzo;1.343
07 Balears, Illes;Resto de América;Abril;1.607
07 Balears, Illes;Resto de América;Mayo;6.135
07 Balears, Illes;Resto de América;Junio;8.387
07 Balears, Illes;Resto de América;Julio;10.678
07 Balears, Illes;Resto de América;Agosto;13.816
07 Balears, Illes;Resto de América;Septiembre;9.602
07 Balears, Illes;Resto de América;Octubre;2.928
07 Balears, Illes;Resto de América;Noviembre;985
07 Balears, Illes;Resto de América;Diciembre;1.102
07 Balears, Illes;Países Africanos;Enero;..
07 Balears, Illes;Países Africanos;Febrero;152
07 Balears, Illes;Países Africanos;Marzo;..
07 Balears, Illes;Países Africanos;Abril;263
07 Balears, Illes;Países Africanos;Mayo;2.797
07 Balears, Illes;Países Africanos;Junio;1.685
07 Balears, Illes;Países Africanos;Julio;4.251
07 Balears, Illes;Países Africanos;Agosto;5.529
07 Balears, Illes;Países Africanos;Septiembre;3.037
07 Balears, Illes;Países Africanos;Octubre;3.389
07 Balears, Illes;Países Africanos;Noviembre;140
07 Balears, Illes;Países Africanos;Diciembre;229
07 Balears, Illes;Resto del mundo;Enero;719
07 Balears, Illes;Resto del mundo;Febrero;1.240
07 Balears, Illes;Resto del mundo;Marzo;1.223
07 Balears, Illes;Resto del mundo;Abril;3.628
07 Balears, Illes;Resto del mundo;Mayo;5.870
07 Balears, Illes;Resto del mundo;Junio;14.129
07 Balears, Illes;Resto del mundo;Julio;27.679
07 Balears, Illes;Resto del mundo;Agosto;31.874
07 Balears, Illes;Resto del mundo;Septiembre;10.367
07 Balears, Illes;Resto del mundo;Octubre;4.215
07 Balears, Illes;Resto del mundo;Noviembre;623
07 Balears, Illes;Resto del mundo;Diciembre;1.543
08 Barcelona;Total;Enero;144.050
08 Barcelona;Total;Febrero;153.100
08 Barcelona;Total;Marzo;166.237
08 Barcelona;Total;Abril;184.727
08 Barcelona;Total;Mayo;180.277
08 Barcelona;Total;Junio;190.644
08 Barcelona;Total;Julio;155.078
08 Barcelona;Total;Agosto;167.113
08 Barcelona;Total;Septiembre;193.064
08 Barcelona;Total;Octubre;187.212
08 Barcelona;Total;Noviembre;145.198
08 Barcelona;Total;Diciembre;153.372
08 Barcelona;Residentes en España;Enero;70.530
08 Barcelona;Residentes en España;Febrero;66.395
08 Barcelona;Residentes en España;Marzo;77.840
08 Barcelona;Residentes en España;Abril;76.871
08 Barcelona;Residentes en España;Mayo;76.940
08 Barcelona;Residentes en España;Junio;77.892
08 Barcelona;Residentes en España;Julio;39.039
08 Barcelona;Residentes en España;Agosto;44.713
08 Barcelona;Residentes en España;Septiembre;77.082
08 Barcelona;Residentes en España;Octubre;82.376
08 Barcelona;Residentes en España;Noviembre;72.381
08 Barcelona;Residentes en España;Diciembre;73.063
08 Barcelona;No residentes en España;Enero;73.520
08 Barcelona;No residentes en España;Febrero;86.705
08 Barcelona;No residentes en España;Marzo;88.398
08 Barcelona;No residentes en España;Abril;107.857
08 Barcelona;No residentes en España;Mayo;103.337
08 Barcelona;No residentes en España;Junio;112.752
08 Barcelona;No residentes en España;Julio;116.039
08 Barcelona;No residentes en España;Agosto;122.400
08 Barcelona;No residentes en España;Septiembre;115.982
08 Barcelona;No residentes en España;Octubre;104.835
08 Barcelona;No residentes en España;Noviembre;72.817
08 Barcelona;No residentes en España;Diciembre;80.309
08 Barcelona;Unión Europea (sin España);Enero;29.900
08 Barcelona;Unión Europea (sin España);Febrero;41.812
08 Barcelona;Unión Europea (sin España);Marzo;40.315
08 Barcelona;Unión Europea (sin España);Abril;57.808
08 Barcelona;Unión Europea (sin España);Mayo;53.571
08 Barcelona;Unión Europea (sin España);Junio;52.680
08 Barcelona;Unión Europea (sin España);Julio;63.582
08 Barcelona;Unión Europea (sin España);Agosto;80.705
08 Barcelona;Unión Europea (sin España);Septiembre;66.970
08 Barcelona;Unión Europea (sin España);Octubre;62.522
08 Barcelona;Unión Europea (sin España);Noviembre;43.400
08 Barcelona;Unión Europea (sin España);Diciembre;43.763
08 Barcelona;Alemania;Enero;4.639
08 Barcelona;Alemania;Febrero;4.585
08 Barcelona;Alemania;Marzo;5.161
08 Barcelona;Alemania;Abril;7.265
08 Barcelona;Alemania;Mayo;6.746
08 Barcelona;Alemania;Junio;7.522
08 Barcelona;Alemania;Julio;7.306
08 Barcelona;Alemania;Agosto;6.611
08 Barcelona;Alemania;Septiembre;8.134
08 Barcelona;Alemania;Octubre;7.193
08 Barcelona;Alemania;Noviembre;3.306
08 Barcelona;Alemania;Diciembre;3.611
08 Barcelona;Austria;Enero;438
08 Barcelona;Austria;Febrero;674
08 Barcelona;Austria;Marzo;1.096
08 Barcelona;Austria;Abril;886
08 Barcelona;Austria;Mayo;597
08 Barcelona;Austria;Junio;811
08 Barcelona;Austria;Julio;872
08 Barcelona;Austria;Agosto;1.226
08 Barcelona;Austria;Septiembre;1.362
08 Barcelona;Austria;Octubre;1.070
08 Barcelona;Austria;Noviembre;620
08 Barcelona;Austria;Diciembre;513
08 Barcelona;Bélgica;Enero;919
08 Barcelona;Bélgica;Febrero;545
08 Barcelona;Bélgica;Marzo;1.349
08 Barcelona;Bélgica;Abril;1.125
08 Barcelona;Bélgica;Mayo;699
08 Barcelona;Bélgica;Junio;1.005
08 Barcelona;Bélgica;Julio;1.796
08 Barcelona;Bélgica;Agosto;1.720
08 Barcelona;Bélgica;Septiembre;2.380
08 Barcelona;Bélgica;Octubre;848
08 Barcelona;Bélgica;Noviembre;1.055
08 Barcelona;Bélgica;Diciembre;986
08 Barcelona;Dinamarca;Enero;519
08 Barcelona;Dinamarca;Febrero;430
08 Barcelona;Dinamarca;Marzo;935
08 Barcelona;Dinamarca;Abril;1.112
08 Barcelona;Dinamarca;Mayo;645
08 Barcelona;Dinamarca;Junio;603
08 Barcelona;Dinamarca;Julio;2.893
08 Barcelona;Dinamarca;Agosto;1.065
08 Barcelona;Dinamarca;Septiembre;845
08 Barcelona;Dinamarca;Octubre;668
08 Barcelona;Dinamarca;Noviembre;999
08 Barcelona;Dinamarca;Diciembre;440
08 Barcelona;Finlandia;Enero;138
08 Barcelona;Finlandia;Febrero;558
08 Barcelona;Finlandia;Marzo;550
08 Barcelona;Finlandia;Abril;509
08 Barcelona;Finlandia;Mayo;649
08 Barcelona;Finlandia;Junio;709
08 Barcelona;Finlandia;Julio;594
08 Barcelona;Finlandia;Agosto;175
08 Barcelona;Finlandia;Septiembre;322
08 Barcelona;Finlandia;Octubre;780
08 Barcelona;Finlandia;Noviembre;523
08 Barcelona;Finlandia;Diciembre;87
08 Barcelona;Francia;Enero;5.143
08 Barcelona;Francia;Febrero;7.845
08 Barcelona;Francia;Marzo;6.295
08 Barcelona;Francia;Abril;13.634
08 Barcelona;Francia;Mayo;..
08 Barcelona;Francia;Junio;7.831
08 Barcelona;Francia;Julio;13.493
08 Barcelona;Francia;Agosto;27.039
08 Barcelona;Francia;Septiembre;10.917
08 Barcelona;Francia;Octubre;13.335
08 Barcelona;Francia;Noviembre;..
08 Barcelona;Francia;Diciembre;11.939
08 Barcelona;Grecia;Enero;..
08 Barcelona;Grecia;Febrero;..
08 Barcelona;Grecia;Marzo;..
08 Barcelona;Grecia;Abril;459
08 Barcelona;Grecia;Mayo;469
08 Barcelona;Grecia;Junio;256
08 Barcelona;Grecia;Julio;294
08 Barcelona;Grecia;Agosto;211
08 Barcelona;Grecia;Septiembre;467
08 Barcelona;Grecia;Octubre;328
08 Barcelona;Grecia;Noviembre;..
08 Barcelona;Grecia;Diciembre;..
08 Barcelona;Irlanda;Enero;377
08 Barcelona;Irlanda;Febrero;871
08 Barcelona;Irlanda;Marzo;551
08 Barcelona;Irlanda;Abril;1.275
08 Barcelona;Irlanda;Mayo;914
08 Barcelona;Irlanda;Junio;614
08 Barcelona;Irlanda;Julio;744
08 Barcelona;Irlanda;Agosto;957
08 Barcelona;Irlanda;Septiembre;1.264
08 Barcelona;Irlanda;Octubre;1.423
08 Barcelona;Irlanda;Noviembre;951
08 Barcelona;Irlanda;Diciembre;877
08 Barcelona;Italia;Enero;5.450
08 Barcelona;Italia;Febrero;5.117
08 Barcelona;Italia;Marzo;6.502
08 Barcelona;Italia;Abril;7.937
08 Barcelona;Italia;Mayo;8.067
08 Barcelona;Italia;Junio;8.755
08 Barcelona;Italia;Julio;10.313
08 Barcelona;Italia;Agosto;16.168
08 Barcelona;Italia;Septiembre;14.164
08 Barcelona;Italia;Octubre;10.170
08 Barcelona;Italia;Noviembre;9.162
08 Barcelona;Italia;Diciembre;10.988
08 Barcelona;Luxemburgo;Enero;..
08 Barcelona;Luxemburgo;Febrero;..
08 Barcelona;Luxemburgo;Marzo;..
08 Barcelona;Luxemburgo;Abril;125
08 Barcelona;Luxemburgo;Mayo;..
08 Barcelona;Luxemburgo;Junio;174
08 Barcelona;Luxemburgo;Julio;22
08 Barcelona;Luxemburgo;Agosto;182
08 Barcelona;Luxemburgo;Septiembre;389
08 Barcelona;Luxemburgo;Octubre;276
08 Barcelona;Luxemburgo;Noviembre;423
08 Barcelona;Luxemburgo;Diciembre;..
08 Barcelona;Países Bajos;Enero;1.025
08 Barcelona;Países Bajos;Febrero;1.365
08 Barcelona;Países Bajos;Marzo;1.826
08 Barcelona;Países Bajos;Abril;2.249
08 Barcelona;Países Bajos;Mayo;2.758
08 Barcelona;Países Bajos;Junio;..
08 Barcelona;Países Bajos;Julio;..
08 Barcelona;Países Bajos;Agosto;4.758
08 Barcelona;Países Bajos;Septiembre;2.957
08 Barcelona;Países Bajos;Octubre;3.708
08 Barcelona;Países Bajos;Noviembre;1.894
08 Barcelona;Países Bajos;Diciembre;1.980
08 Barcelona;Polonia;Enero;1.612
08 Barcelona;Polonia;Febrero;3.791
08 Barcelona;Polonia;Marzo;2.175
08 Barcelona;Polonia;Abril;1.366
08 Barcelona;Polonia;Mayo;2.378
08 Barcelona;Polonia;Junio;2.781
08 Barcelona;Polonia;Julio;1.966
08 Barcelona;Polonia;Agosto;1.259
08 Barcelona;Polonia;Septiembre;1.003
08 Barcelona;Polonia;Octubre;1.809
08 Barcelona;Polonia;Noviembre;2.389
08 Barcelona;Polonia;Diciembre;1.176
08 Barcelona;Portugal;Enero;1.567
08 Barcelona;Portugal;Febrero;1.899
08 Barcelona;Portugal;Marzo;1.384
08 Barcelona;Portugal;Abril;2.539
08 Barcelona;Portugal;Mayo;2.279
08 Barcelona;Portugal;Junio;1.648
08 Barcelona;Portugal;Julio;1.453
08 Barcelona;Portugal;Agosto;1.350
08 Barcelona;Portugal;Septiembre;2.209
08 Barcelona;Portugal;Octubre;2.565
08 Barcelona;Portugal;Noviembre;1.833
08 Barcelona;Portugal;Diciembre;2.021
08 Barcelona;Reino Unido;Enero;4.235
08 Barcelona;Reino Unido;Febrero;8.570
08 Barcelona;Reino Unido;Marzo;8.350
08 Barcelona;Reino Unido;Abril;12.975
08 Barcelona;Reino Unido;Mayo;11.572
08 Barcelona;Reino Unido;Junio;..
08 Barcelona;Reino Unido;Julio;11.618
08 Barcelona;Reino Unido;Agosto;..
08 Barcelona;Reino Unido;Septiembre;14.654
08 Barcelona;Reino Unido;Octubre;11.736
08 Barcelona;Reino Unido;Noviembre;7.695
08 Barcelona;Reino Unido;Diciembre;6.080
08 Barcelona;Republica Checa;Enero;391
08 Barcelona;Republica Checa;Febrero;931
08 Barcelona;Republica Checa;Marzo;445
08 Barcelona;Republica Checa;Abril;736
08 Barcelona;Republica Checa;Mayo;523
08 Barcelona;Republica Checa;Junio;749
08 Barcelona;Republica Checa;Julio;302
08 Barcelona;Republica Checa;Agosto;565
08 Barcelona;Republica Checa;Septiembre;848
08 Barcelona;Republica Checa;Octubre;409
08 Barcelona;Republica Checa;Noviembre;930
08 Barcelona;Republica Checa;Diciembre;84
08 Barcelona;Suecia;Enero;687
08 Barcelona;Suecia;Febrero;764
08 Barcelona;Suecia;Marzo;866
08 Barcelona;Suecia;Abril;923
08 Barcelona;Suecia;Mayo;2.096
08 Barcelona;Suecia;Junio;1.802
08 Barcelona;Suecia;Julio;3.422
08 Barcelona;Suecia;Agosto;1.285
08 Barcelona;Suecia;Septiembre;2.197
08 Barcelona;Suecia;Octubre;1.856
08 Barcelona;Suecia;Noviembre;796
08 Barcelona;Suecia;Diciembre;454
08 Barcelona;Resto de la UE;Enero;2.555
08 Barcelona;Resto de la UE;Febrero;3.514
08 Barcelona;Resto de la UE;Marzo;2.345
08 Barcelona;Resto de la UE;Abril;2.691
08 Barcelona;Resto de la UE;Mayo;4.005
