Provincias;País de residencia;Meses;Total
08 Barcelona;Rusia;Enero;10
08 Barcelona;Rusia;Febrero;23
08 Barcelona;Rusia;Marzo;12
08 Barcelona;Rusia;Abril;42
08 Barcelona;Rusia;Mayo;42
08 Barcelona;Rusia;Junio;93
08 Barcelona;Rusia;Julio;80
08 Barcelona;Rusia;Agosto;100
08 Barcelona;Rusia;Septiembre;124
08 Barcelona;Rusia;Octubre;104
08 Barcelona;Rusia;Noviembre;135
08 Barcelona;Rusia;Diciembre;101
08 Barcelona;Suiza;Enero;12
08 Barcelona;Suiza;Febrero;..
08 Barcelona;Suiza;Marzo;17
08 Barcelona;Suiza;Abril;126
08 Barcelona;Suiza;Mayo;59
08 Barcelona;Suiza;Junio;108
08 Barcelona;Suiza;Julio;362
08 Barcelona;Suiza;Agosto;163
08 Barcelona;Suiza;Septiembre;182
08 Barcelona;Suiza;Octubre;188
08 Barcelona;Suiza;Noviembre;83
08 Barcelona;Suiza;Diciembre;60
08 Barcelona;Resto de Europa;Enero;68
08 Barcelona;Resto de Europa;Febrero;26
08 Barcelona;Resto de Europa;Marzo;53
08 Barcelona;Resto de Europa;Abril;75
08 Barcelona;Resto de Europa;Mayo;260
08 Barcelona;Resto de Europa;Junio;526
08 Barcelona;Resto de Europa;Julio;223
08 Barcelona;Resto de Europa;Agosto;275
08 Barcelona;Resto de Europa;Septiembre;427
08 Barcelona;Resto de Europa;Octubre;350
08 Barcelona;Resto de Europa;Noviembre;256
08 Barcelona;Resto de Europa;Diciembre;248
08 Barcelona;Estados Unidos;Enero;20
08 Barcelona;Estados Unidos;Febrero;..
08 Barcelona;Estados Unidos;Marzo;35
08 Barcelona;Estados Unidos;Abril;23
08 Barcelona;Estados Unidos;Mayo;50
08 Barcelona;Estados Unidos;Junio;147
08 Barcelona;Estados Unidos;Julio;344
08 Barcelona;Estados Unidos;Agosto;290
08 Barcelona;Estados Unidos;Septiembre;270
08 Barcelona;Estados Unidos;Octubre;559
08 Barcelona;Estados Unidos;Noviembre;417
08 Barcelona;Estados Unidos;Diciembre;429
08 Barcelona;Resto de América;Enero;74
08 Barcelona;Resto de América;Febrero;88
08 Barcelona;Resto de América;Marzo;73
08 Barcelona;Resto de América;Abril;132
08 Barcelona;Resto de América;Mayo;269
08 Barcelona;Resto de América;Junio;372
08 Barcelona;Resto de América;Julio;509
08 Barcelona;Resto de América;Agosto;439
08 Barcelona;Resto de América;Septiembre;904
08 Barcelona;Resto de América;Octubre;780
08 Barcelona;Resto de América;Noviembre;708
08 Barcelona;Resto de América;Diciembre;772
08 Barcelona;Países Africanos;Enero;30
08 Barcelona;Países Africanos;Febrero;34
08 Barcelona;Países Africanos;Marzo;28
08 Barcelona;Países Africanos;Abril;66
08 Barcelona;Países Africanos;Mayo;113
08 Barcelona;Países Africanos;Junio;106
08 Barcelona;Países Africanos;Julio;73
08 Barcelona;Países Africanos;Agosto;112
08 Barcelona;Países Africanos;Septiembre;156
08 Barcelona;Países Africanos;Octubre;113
08 Barcelona;Países Africanos;Noviembre;144
08 Barcelona;Países Africanos;Diciembre;231
08 Barcelona;Resto del mundo;Enero;82
08 Barcelona;Resto del mundo;Febrero;203
08 Barcelona;Resto del mundo;Marzo;150
08 Barcelona;Resto del mundo;Abril;142
08 Barcelona;Resto del mundo;Mayo;189
08 Barcelona;Resto del mundo;Junio;191
08 Barcelona;Resto del mundo;Julio;454
08 Barcelona;Resto del mundo;Agosto;324
08 Barcelona;Resto del mundo;Septiembre;780
08 Barcelona;Resto del mundo;Octubre;460
08 Barcelona;Resto del mundo;Noviembre;527
08 Barcelona;Resto del mundo;Diciembre;975
17 Girona;Total;Enero;954
17 Girona;Total;Febrero;684
17 Girona;Total;Marzo;6.145
17 Girona;Total;Abril;7.683
17 Girona;Total;Mayo;12.517
17 Girona;Total;Junio;29.224
17 Girona;Total;Julio;76.775
17 Girona;Total;Agosto;97.008
17 Girona;Total;Septiembre;30.304
17 Girona;Total;Octubre;12.770
17 Girona;Total;Noviembre;3.754
17 Girona;Total;Diciembre;8.645
17 Girona;Españoles;Enero;875
17 Girona;Españoles;Febrero;602
17 Girona;Españoles;Marzo;5.871
17 Girona;Españoles;Abril;7.220
17 Girona;Españoles;Mayo;9.897
17 Girona;Españoles;Junio;23.721
17 Girona;Españoles;Julio;48.051
17 Girona;Españoles;Agosto;60.006
17 Girona;Españoles;Septiembre;18.273
17 Girona;Españoles;Octubre;8.230
17 Girona;Españoles;Noviembre;2.948
17 Girona;Españoles;Diciembre;6.866
17 Girona;Extranjeros;Enero;79
17 Girona;Extranjeros;Febrero;82
17 Girona;Extranjeros;Marzo;274
17 Girona;Extranjeros;Abril;463
17 Girona;Extranjeros;Mayo;2.620
17 Girona;Extranjeros;Junio;5.503
17 Girona;Extranjeros;Julio;28.723
17 Girona;Extranjeros;Agosto;37.003
17 Girona;Extranjeros;Septiembre;12.031
17 Girona;Extranjeros;Octubre;4.540
17 Girona;Extranjeros;Noviembre;806
17 Girona;Extranjeros;Diciembre;1.779
17 Girona;Unión Europea27 (sin España);Enero;62
17 Girona;Unión Europea27 (sin España);Febrero;65
17 Girona;Unión Europea27 (sin España);Marzo;180
17 Girona;Unión Europea27 (sin España);Abril;283
17 Girona;Unión Europea27 (sin España);Mayo;2.290
17 Girona;Unión Europea27 (sin España);Junio;4.583
17 Girona;Unión Europea27 (sin España);Julio;25.846
17 Girona;Unión Europea27 (sin España);Agosto;35.049
17 Girona;Unión Europea27 (sin España);Septiembre;10.529
17 Girona;Unión Europea27 (sin España);Octubre;3.804
17 Girona;Unión Europea27 (sin España);Noviembre;586
17 Girona;Unión Europea27 (sin España);Diciembre;983
17 Girona;Alemania;Enero;..
17 Girona;Alemania;Febrero;..
17 Girona;Alemania;Marzo;14
17 Girona;Alemania;Abril;17
17 Girona;Alemania;Mayo;171
17 Girona;Alemania;Junio;507
17 Girona;Alemania;Julio;1.977
17 Girona;Alemania;Agosto;2.167
17 Girona;Alemania;Septiembre;1.345
17 Girona;Alemania;Octubre;587
17 Girona;Alemania;Noviembre;27
17 Girona;Alemania;Diciembre;131
17 Girona;Austria;Enero;..
17 Girona;Austria;Febrero;..
17 Girona;Austria;Marzo;..
17 Girona;Austria;Abril;..
17 Girona;Austria;Mayo;..
17 Girona;Austria;Junio;11
17 Girona;Austria;Julio;..
17 Girona;Austria;Agosto;63
17 Girona;Austria;Septiembre;36
17 Girona;Austria;Octubre;13
17 Girona;Austria;Noviembre;..
17 Girona;Austria;Diciembre;..
17 Girona;Bélgica;Enero;..
17 Girona;Bélgica;Febrero;..
17 Girona;Bélgica;Marzo;13
17 Girona;Bélgica;Abril;..
17 Girona;Bélgica;Mayo;55
17 Girona;Bélgica;Junio;399
17 Girona;Bélgica;Julio;3.577
17 Girona;Bélgica;Agosto;1.877
17 Girona;Bélgica;Septiembre;786
17 Girona;Bélgica;Octubre;138
17 Girona;Bélgica;Noviembre;13
17 Girona;Bélgica;Diciembre;41
17 Girona;Dinamarca;Enero;..
17 Girona;Dinamarca;Febrero;..
17 Girona;Dinamarca;Marzo;..
17 Girona;Dinamarca;Abril;..
17 Girona;Dinamarca;Mayo;..
17 Girona;Dinamarca;Junio;19
17 Girona;Dinamarca;Julio;128
17 Girona;Dinamarca;Agosto;60
17 Girona;Dinamarca;Septiembre;51
17 Girona;Dinamarca;Octubre;50
17 Girona;Dinamarca;Noviembre;..
17 Girona;Dinamarca;Diciembre;..
17 Girona;Finlandia;Enero;..
17 Girona;Finlandia;Febrero;..
17 Girona;Finlandia;Marzo;..
17 Girona;Finlandia;Abril;..
17 Girona;Finlandia;Mayo;..
17 Girona;Finlandia;Junio;..
17 Girona;Finlandia;Julio;328
17 Girona;Finlandia;Agosto;..
17 Girona;Finlandia;Septiembre;18
17 Girona;Finlandia;Octubre;..
17 Girona;Finlandia;Noviembre;..
17 Girona;Finlandia;Diciembre;..
17 Girona;Francia;Enero;44
17 Girona;Francia;Febrero;61
17 Girona;Francia;Marzo;125
17 Girona;Francia;Abril;199
17 Girona;Francia;Mayo;1.798
17 Girona;Francia;Junio;2.732
17 Girona;Francia;Julio;15.524
17 Girona;Francia;Agosto;25.006
17 Girona;Francia;Septiembre;5.940
17 Girona;Francia;Octubre;2.423
17 Girona;Francia;Noviembre;476
17 Girona;Francia;Diciembre;598
17 Girona;Grecia;Enero;..
17 Girona;Grecia;Febrero;..
17 Girona;Grecia;Marzo;..
17 Girona;Grecia;Abril;..
17 Girona;Grecia;Mayo;..
17 Girona;Grecia;Junio;..
17 Girona;Grecia;Julio;..
17 Girona;Grecia;Agosto;..
17 Girona;Grecia;Septiembre;..
17 Girona;Grecia;Octubre;..
17 Girona;Grecia;Noviembre;..
17 Girona;Grecia;Diciembre;..
17 Girona;Irlanda;Enero;..
17 Girona;Irlanda;Febrero;..
17 Girona;Irlanda;Marzo;..
17 Girona;Irlanda;Abril;..
17 Girona;Irlanda;Mayo;..
17 Girona;Irlanda;Junio;..
17 Girona;Irlanda;Julio;16
17 Girona;Irlanda;Agosto;100
17 Girona;Irlanda;Septiembre;176
17 Girona;Irlanda;Octubre;24
17 Girona;Irlanda;Noviembre;..
17 Girona;Irlanda;Diciembre;..
17 Girona;Italia;Enero;..
17 Girona;Italia;Febrero;..
17 Girona;Italia;Marzo;..
17 Girona;Italia;Abril;15
17 Girona;Italia;Mayo;59
17 Girona;Italia;Junio;224
17 Girona;Italia;Julio;846
17 Girona;Italia;Agosto;1.159
17 Girona;Italia;Septiembre;161
17 Girona;Italia;Octubre;46
17 Girona;Italia;Noviembre;32
17 Girona;Italia;Diciembre;72
17 Girona;Luxemburgo;Enero;..
17 Girona;Luxemburgo;Febrero;..
17 Girona;Luxemburgo;Marzo;..
17 Girona;Luxemburgo;Abril;..
17 Girona;Luxemburgo;Mayo;..
17 Girona;Luxemburgo;Junio;..
17 Girona;Luxemburgo;Julio;51
17 Girona;Luxemburgo;Agosto;64
17 Girona;Luxemburgo;Septiembre;32
17 Girona;Luxemburgo;Octubre;..
17 Girona;Luxemburgo;Noviembre;..
17 Girona;Luxemburgo;Diciembre;..
17 Girona;Países Bajos;Enero;..
17 Girona;Países Bajos;Febrero;..
17 Girona;Países Bajos;Marzo;..
17 Girona;Países Bajos;Abril;..
17 Girona;Países Bajos;Mayo;92
17 Girona;Países Bajos;Junio;224
17 Girona;Países Bajos;Julio;2.750
17 Girona;Países Bajos;Agosto;3.899
17 Girona;Países Bajos;Septiembre;1.606
17 Girona;Países Bajos;Octubre;342
17 Girona;Países Bajos;Noviembre;20
17 Girona;Países Bajos;Diciembre;64
17 Girona;Polonia;Enero;..
17 Girona;Polonia;Febrero;..
17 Girona;Polonia;Marzo;..
17 Girona;Polonia;Abril;..
17 Girona;Polonia;Mayo;35
17 Girona;Polonia;Junio;179
17 Girona;Polonia;Julio;67
17 Girona;Polonia;Agosto;168
17 Girona;Polonia;Septiembre;92
17 Girona;Polonia;Octubre;59
17 Girona;Polonia;Noviembre;..
17 Girona;Polonia;Diciembre;..
17 Girona;Portugal;Enero;..
17 Girona;Portugal;Febrero;..
17 Girona;Portugal;Marzo;..
17 Girona;Portugal;Abril;23
17 Girona;Portugal;Mayo;14
17 Girona;Portugal;Junio;76
17 Girona;Portugal;Julio;134
17 Girona;Portugal;Agosto;210
17 Girona;Portugal;Septiembre;27
17 Girona;Portugal;Octubre;24
17 Girona;Portugal;Noviembre;..
17 Girona;Portugal;Diciembre;..
17 Girona;Republica Checa;Enero;..
17 Girona;Republica Checa;Febrero;..
17 Girona;Republica Checa;Marzo;..
17 Girona;Republica Checa;Abril;..
17 Girona;Republica Checa;Mayo;..
17 Girona;Republica Checa;Junio;..
17 Girona;Republica Checa;Julio;14
17 Girona;Republica Checa;Agosto;40
17 Girona;Republica Checa;Septiembre;39
17 Girona;Republica Checa;Octubre;..
17 Girona;Republica Checa;Noviembre;..
17 Girona;Republica Checa;Diciembre;..
17 Girona;Suecia;Enero;..
17 Girona;Suecia;Febrero;..
17 Girona;Suecia;Marzo;..
17 Girona;Suecia;Abril;..
17 Girona;Suecia;Mayo;19
17 Girona;Suecia;Junio;33
17 Girona;Suecia;Julio;239
17 Girona;Suecia;Agosto;54
17 Girona;Suecia;Septiembre;56
17 Girona;Suecia;Octubre;11
17 Girona;Suecia;Noviembre;..
17 Girona;Suecia;Diciembre;..
17 Girona;Resto de la UE;Enero;..
17 Girona;Resto de la UE;Febrero;..
17 Girona;Resto de la UE;Marzo;..
17 Girona;Resto de la UE;Abril;..
17 Girona;Resto de la UE;Mayo;37
17 Girona;Resto de la UE;Junio;170
17 Girona;Resto de la UE;Julio;194
17 Girona;Resto de la UE;Agosto;179
17 Girona;Resto de la UE;Septiembre;158
17 Girona;Resto de la UE;Octubre;85
17 Girona;Resto de la UE;Noviembre;..
17 Girona;Resto de la UE;Diciembre;58
17 Girona;Noruega;Enero;..
17 Girona;Noruega;Febrero;..
17 Girona;Noruega;Marzo;..
17 Girona;Noruega;Abril;..
17 Girona;Noruega;Mayo;..
17 Girona;Noruega;Junio;..
17 Girona;Noruega;Julio;..
17 Girona;Noruega;Agosto;..
17 Girona;Noruega;Septiembre;27
17 Girona;Noruega;Octubre;..
17 Girona;Noruega;Noviembre;..
17 Girona;Noruega;Diciembre;..
17 Girona;Reino Unido;Enero;..
17 Girona;Reino Unido;Febrero;..
17 Girona;Reino Unido;Marzo;..
17 Girona;Reino Unido;Abril;..
17 Girona;Reino Unido;Mayo;25
17 Girona;Reino Unido;Junio;159
17 Girona;Reino Unido;Julio;364
17 Girona;Reino Unido;Agosto;450
17 Girona;Reino Unido;Septiembre;563
17 Girona;Reino Unido;Octubre;274
17 Girona;Reino Unido;Noviembre;..
17 Girona;Reino Unido;Diciembre;113
17 Girona;Rusia;Enero;..
17 Girona;Rusia;Febrero;..
17 Girona;Rusia;Marzo;..
17 Girona;Rusia;Abril;..
17 Girona;Rusia;Mayo;16
17 Girona;Rusia;Junio;107
17 Girona;Rusia;Julio;112
17 Girona;Rusia;Agosto;54
17 Girona;Rusia;Septiembre;119
17 Girona;Rusia;Octubre;12
17 Girona;Rusia;Noviembre;..
17 Girona;Rusia;Diciembre;39
17 Girona;Suiza;Enero;..
17 Girona;Suiza;Febrero;..
17 Girona;Suiza;Marzo;..
17 Girona;Suiza;Abril;13
17 Girona;Suiza;Mayo;74
17 Girona;Suiza;Junio;73
17 Girona;Suiza;Julio;709
17 Girona;Suiza;Agosto;373
17 Girona;Suiza;Septiembre;147
17 Girona;Suiza;Octubre;95
17 Girona;Suiza;Noviembre;..
17 Girona;Suiza;Diciembre;26
17 Girona;Resto de Europa;Enero;..
17 Girona;Resto de Europa;Febrero;..
17 Girona;Resto de Europa;Marzo;..
17 Girona;Resto de Europa;Abril;44
17 Girona;Resto de Europa;Mayo;63
17 Girona;Resto de Europa;Junio;148
17 Girona;Resto de Europa;Julio;663
17 Girona;Resto de Europa;Agosto;195
17 Girona;Resto de Europa;Septiembre;221
17 Girona;Resto de Europa;Octubre;75
17 Girona;Resto de Europa;Noviembre;..
17 Girona;Resto de Europa;Diciembre;..
17 Girona;Estados Unidos;Enero;..
17 Girona;Estados Unidos;Febrero;..
17 Girona;Estados Unidos;Marzo;53
17 Girona;Estados Unidos;Abril;..
17 Girona;Estados Unidos;Mayo;14
17 Girona;Estados Unidos;Junio;22
17 Girona;Estados Unidos;Julio;133
17 Girona;Estados Unidos;Agosto;102
17 Girona;Estados Unidos;Septiembre;69
17 Girona;Estados Unidos;Octubre;30
17 Girona;Estados Unidos;Noviembre;..
17 Girona;Estados Unidos;Diciembre;..
17 Girona;Resto de América;Enero;..
17 Girona;Resto de América;Febrero;..
17 Girona;Resto de América;Marzo;12
17 Girona;Resto de América;Abril;35
17 Girona;Resto de América;Mayo;62
17 Girona;Resto de América;Junio;174
17 Girona;Resto de América;Julio;584
17 Girona;Resto de América;Agosto;226
17 Girona;Resto de América;Septiembre;221
17 Girona;Resto de América;Octubre;156
17 Girona;Resto de América;Noviembre;20
17 Girona;Resto de América;Diciembre;43
17 Girona;Países Africanos;Enero;..
17 Girona;Países Africanos;Febrero;..
17 Girona;Países Africanos;Marzo;..
17 Girona;Países Africanos;Abril;..
17 Girona;Países Africanos;Mayo;..
17 Girona;Países Africanos;Junio;159
17 Girona;Países Africanos;Julio;102
17 Girona;Países Africanos;Agosto;190
17 Girona;Países Africanos;Septiembre;43
17 Girona;Países Africanos;Octubre;12
17 Girona;Países Africanos;Noviembre;..
17 Girona;Países Africanos;Diciembre;19
17 Girona;Resto del mundo;Enero;..
17 Girona;Resto del mundo;Febrero;..
17 Girona;Resto del mundo;Marzo;..
17 Girona;Resto del mundo;Abril;83
17 Girona;Resto del mundo;Mayo;75
17 Girona;Resto del mundo;Junio;77
17 Girona;Resto del mundo;Julio;207
17 Girona;Resto del mundo;Agosto;358
17 Girona;Resto del mundo;Septiembre;93
17 Girona;Resto del mundo;Octubre;77
17 Girona;Resto del mundo;Noviembre;163
17 Girona;Resto del mundo;Diciembre;539
28 Madrid;Total;Enero;12.375
28 Madrid;Total;Febrero;11.111
28 Madrid;Total;Marzo;14.058
28 Madrid;Total;Abril;14.493
28 Madrid;Total;Mayo;20.172
28 Madrid;Total;Junio;21.033
28 Madrid;Total;Julio;32.776
28 Madrid;Total;Agosto;31.795
28 Madrid;Total;Septiembre;37.637
28 Madrid;Total;Octubre;48.958
28 Madrid;Total;Noviembre;50.561
28 Madrid;Total;Diciembre;48.650
28 Madrid;Españoles;Enero;10.396
28 Madrid;Españoles;Febrero;9.079
28 Madrid;Españoles;Marzo;10.854
28 Madrid;Españoles;Abril;10.874
28 Madrid;Españoles;Mayo;15.555
28 Madrid;Españoles;Junio;15.878
28 Madrid;Españoles;Julio;21.376
28 Madrid;Españoles;Agosto;20.499
28 Madrid;Españoles;Septiembre;22.626
28 Madrid;Españoles;Octubre;31.473
28 Madrid;Españoles;Noviembre;29.858
28 Madrid;Españoles;Diciembre;31.760
28 Madrid;Extranjeros;Enero;1.979
28 Madrid;Extranjeros;Febrero;2.032
28 Madrid;Extranjeros;Marzo;3.203
28 Madrid;Extranjeros;Abril;3.619
28 Madrid;Extranjeros;Mayo;4.617
28 Madrid;Extranjeros;Junio;5.154
28 Madrid;Extranjeros;Julio;11.401
28 Madrid;Extranjeros;Agosto;11.296
28 Madrid;Extranjeros;Septiembre;15.011
28 Madrid;Extranjeros;Octubre;17.485
28 Madrid;Extranjeros;Noviembre;20.703
28 Madrid;Extranjeros;Diciembre;16.891
28 Madrid;Unión Europea27 (sin España);Enero;1.070
28 Madrid;Unión Europea27 (sin España);Febrero;976
28 Madrid;Unión Europea27 (sin España);Marzo;1.962
28 Madrid;Unión Europea27 (sin España);Abril;2.466
28 Madrid;Unión Europea27 (sin España);Mayo;3.251
28 Madrid;Unión Europea27 (sin España);Junio;2.746
28 Madrid;Unión Europea27 (sin España);Julio;4.439
28 Madrid;Unión Europea27 (sin España);Agosto;5.555
28 Madrid;Unión Europea27 (sin España);Septiembre;6.302
28 Madrid;Unión Europea27 (sin España);Octubre;8.236
28 Madrid;Unión Europea27 (sin España);Noviembre;9.616
28 Madrid;Unión Europea27 (sin España);Diciembre;7.472
28 Madrid;Alemania;Enero;59
28 Madrid;Alemania;Febrero;30
28 Madrid;Alemania;Marzo;151
28 Madrid;Alemania;Abril;212
28 Madrid;Alemania;Mayo;394
28 Madrid;Alemania;Junio;329
28 Madrid;Alemania;Julio;415
28 Madrid;Alemania;Agosto;379
28 Madrid;Alemania;Septiembre;604
28 Madrid;Alemania;Octubre;1.028
28 Madrid;Alemania;Noviembre;893
28 Madrid;Alemania;Diciembre;680
28 Madrid;Austria;Enero;33
28 Madrid;Austria;Febrero;..
28 Madrid;Austria;Marzo;28
28 Madrid;Austria;Abril;41
28 Madrid;Austria;Mayo;23
28 Madrid;Austria;Junio;33
28 Madrid;Austria;Julio;56
28 Madrid;Austria;Agosto;39
28 Madrid;Austria;Septiembre;36
28 Madrid;Austria;Octubre;139
28 Madrid;Austria;Noviembre;54
28 Madrid;Austria;Diciembre;166
28 Madrid;Bélgica;Enero;41
28 Madrid;Bélgica;Febrero;18
28 Madrid;Bélgica;Marzo;45
28 Madrid;Bélgica;Abril;113
28 Madrid;Bélgica;Mayo;164
28 Madrid;Bélgica;Junio;87
28 Madrid;Bélgica;Julio;277
28 Madrid;Bélgica;Agosto;340
28 Madrid;Bélgica;Septiembre;282
28 Madrid;Bélgica;Octubre;311
28 Madrid;Bélgica;Noviembre;558
28 Madrid;Bélgica;Diciembre;334
28 Madrid;Dinamarca;Enero;..
28 Madrid;Dinamarca;Febrero;..
28 Madrid;Dinamarca;Marzo;..
28 Madrid;Dinamarca;Abril;16
28 Madrid;Dinamarca;Mayo;12
28 Madrid;Dinamarca;Junio;17
28 Madrid;Dinamarca;Julio;35
28 Madrid;Dinamarca;Agosto;57
28 Madrid;Dinamarca;Septiembre;58
28 Madrid;Dinamarca;Octubre;112
28 Madrid;Dinamarca;Noviembre;232
28 Madrid;Dinamarca;Diciembre;85
28 Madrid;Finlandia;Enero;..
28 Madrid;Finlandia;Febrero;..
28 Madrid;Finlandia;Marzo;10
28 Madrid;Finlandia;Abril;..
28 Madrid;Finlandia;Mayo;33
28 Madrid;Finlandia;Junio;23
28 Madrid;Finlandia;Julio;15
28 Madrid;Finlandia;Agosto;34
28 Madrid;Finlandia;Septiembre;35
28 Madrid;Finlandia;Octubre;86
28 Madrid;Finlandia;Noviembre;229
28 Madrid;Finlandia;Diciembre;100
28 Madrid;Francia;Enero;367
28 Madrid;Francia;Febrero;395
28 Madrid;Francia;Marzo;747
28 Madrid;Francia;Abril;919
28 Madrid;Francia;Mayo;1.128
28 Madrid;Francia;Junio;642
28 Madrid;Francia;Julio;1.220
28 Madrid;Francia;Agosto;1.956
28 Madrid;Francia;Septiembre;1.319
28 Madrid;Francia;Octubre;1.936
28 Madrid;Francia;Noviembre;2.211
28 Madrid;Francia;Diciembre;1.766
28 Madrid;Grecia;Enero;..
28 Madrid;Grecia;Febrero;24
28 Madrid;Grecia;Marzo;..
28 Madrid;Grecia;Abril;38
28 Madrid;Grecia;Mayo;49
28 Madrid;Grecia;Junio;32
28 Madrid;Grecia;Julio;76
28 Madrid;Grecia;Agosto;17
28 Madrid;Grecia;Septiembre;62
28 Madrid;Grecia;Octubre;90
28 Madrid;Grecia;Noviembre;60
28 Madrid;Grecia;Diciembre;97
28 Madrid;Irlanda;Enero;..
28 Madrid;Irlanda;Febrero;..
28 Madrid;Irlanda;Marzo;17
28 Madrid;Irlanda;Abril;..
28 Madrid;Irlanda;Mayo;26
28 Madrid;Irlanda;Junio;30
28 Madrid;Irlanda;Julio;47
28 Madrid;Irlanda;Agosto;27
28 Madrid;Irlanda;Septiembre;204
28 Madrid;Irlanda;Octubre;102
28 Madrid;Irlanda;Noviembre;203
28 Madrid;Irlanda;Diciembre;147
28 Madrid;Italia;Enero;169
28 Madrid;Italia;Febrero;137
28 Madrid;Italia;Marzo;405
28 Madrid;Italia;Abril;450
28 Madrid;Italia;Mayo;562
28 Madrid;Italia;Junio;669
28 Madrid;Italia;Julio;998
28 Madrid;Italia;Agosto;885
28 Madrid;Italia;Septiembre;1.459
28 Madrid;Italia;Octubre;1.576
28 Madrid;Italia;Noviembre;2.100
28 Madrid;Italia;Diciembre;1.818
28 Madrid;Luxemburgo;Enero;..
28 Madrid;Luxemburgo;Febrero;..
28 Madrid;Luxemburgo;Marzo;..
28 Madrid;Luxemburgo;Abril;36
28 Madrid;Luxemburgo;Mayo;..
28 Madrid;Luxemburgo;Junio;..
28 Madrid;Luxemburgo;Julio;12
28 Madrid;Luxemburgo;Agosto;14
28 Madrid;Luxemburgo;Septiembre;42
28 Madrid;Luxemburgo;Octubre;23
28 Madrid;Luxemburgo;Noviembre;..
28 Madrid;Luxemburgo;Diciembre;48
28 Madrid;Países Bajos;Enero;74
28 Madrid;Países Bajos;Febrero;64
28 Madrid;Países Bajos;Marzo;79
28 Madrid;Países Bajos;Abril;107
28 Madrid;Países Bajos;Mayo;144
28 Madrid;Países Bajos;Junio;157
28 Madrid;Países Bajos;Julio;287
28 Madrid;Países Bajos;Agosto;430
28 Madrid;Países Bajos;Septiembre;317
28 Madrid;Países Bajos;Octubre;660
28 Madrid;Países Bajos;Noviembre;614
28 Madrid;Países Bajos;Diciembre;372
28 Madrid;Polonia;Enero;41
28 Madrid;Polonia;Febrero;23
28 Madrid;Polonia;Marzo;32
28 Madrid;Polonia;Abril;59
28 Madrid;Polonia;Mayo;62
28 Madrid;Polonia;Junio;89
28 Madrid;Polonia;Julio;114
28 Madrid;Polonia;Agosto;115
28 Madrid;Polonia;Septiembre;233
28 Madrid;Polonia;Octubre;302
28 Madrid;Polonia;Noviembre;307
28 Madrid;Polonia;Diciembre;184
28 Madrid;Portugal;Enero;120
28 Madrid;Portugal;Febrero;134
28 Madrid;Portugal;Marzo;204
28 Madrid;Portugal;Abril;260
28 Madrid;Portugal;Mayo;354
28 Madrid;Portugal;Junio;352
28 Madrid;Portugal;Julio;465
28 Madrid;Portugal;Agosto;861
28 Madrid;Portugal;Septiembre;976
28 Madrid;Portugal;Octubre;1.058
28 Madrid;Portugal;Noviembre;844
28 Madrid;Portugal;Diciembre;825
28 Madrid;Republica Checa;Enero;..
28 Madrid;Republica Checa;Febrero;13
28 Madrid;Republica Checa;Marzo;..
28 Madrid;Republica Checa;Abril;22
28 Madrid;Republica Checa;Mayo;17
28 Madrid;Republica Checa;Junio;27
28 Madrid;Republica Checa;Julio;46
28 Madrid;Republica Checa;Agosto;44
28 Madrid;Republica Checa;Septiembre;95
28 Madrid;Republica Checa;Octubre;137
28 Madrid;Republica Checa;Noviembre;224
28 Madrid;Republica Checa;Diciembre;113
28 Madrid;Suecia;Enero;..
28 Madrid;Suecia;Febrero;16
28 Madrid;Suecia;Marzo;50
28 Madrid;Suecia;Abril;..
28 Madrid;Suecia;Mayo;18
28 Madrid;Suecia;Junio;35
28 Madrid;Suecia;Julio;38
28 Madrid;Suecia;Agosto;23
28 Madrid;Suecia;Septiembre;76
28 Madrid;Suecia;Octubre;103
28 Madrid;Suecia;Noviembre;237
28 Madrid;Suecia;Diciembre;135
28 Madrid;Resto de la UE;Enero;132
28 Madrid;Resto de la UE;Febrero;103
28 Madrid;Resto de la UE;Marzo;170
28 Madrid;Resto de la UE;Abril;173
28 Madrid;Resto de la UE;Mayo;255
28 Madrid;Resto de la UE;Junio;225
28 Madrid;Resto de la UE;Julio;339
28 Madrid;Resto de la UE;Agosto;334
28 Madrid;Resto de la UE;Septiembre;504
28 Madrid;Resto de la UE;Octubre;573
28 Madrid;Resto de la UE;Noviembre;846
28 Madrid;Resto de la UE;Diciembre;600
28 Madrid;Noruega;Enero;..
28 Madrid;Noruega;Febrero;..
28 Madrid;Noruega;Marzo;..
28 Madrid;Noruega;Abril;..
28 Madrid;Noruega;Mayo;..
28 Madrid;Noruega;Junio;15
28 Madrid;Noruega;Julio;26
28 Madrid;Noruega;Agosto;19
28 Madrid;Noruega;Septiembre;69
28 Madrid;Noruega;Octubre;94
28 Madrid;Noruega;Noviembre;287
28 Madrid;Noruega;Diciembre;88
28 Madrid;Reino Unido;Enero;46
28 Madrid;Reino Unido;Febrero;69
28 Madrid;Reino Unido;Marzo;85
28 Madrid;Reino Unido;Abril;121
28 Madrid;Reino Unido;Mayo;84
28 Madrid;Reino Unido;Junio;197
28 Madrid;Reino Unido;Julio;461
28 Madrid;Reino Unido;Agosto;379
28 Madrid;Reino Unido;Septiembre;495
28 Madrid;Reino Unido;Octubre;1.101
28 Madrid;Reino Unido;Noviembre;834
28 Madrid;Reino Unido;Diciembre;514
28 Madrid;Rusia;Enero;20
28 Madrid;Rusia;Febrero;..
