Provincias;País de residencia;Meses;Total
08 Barcelona;Resto de la UE;Abril;2.625
08 Barcelona;Resto de la UE;Mayo;2.927
08 Barcelona;Resto de la UE;Junio;2.985
08 Barcelona;Resto de la UE;Julio;2.440
08 Barcelona;Resto de la UE;Agosto;3.229
08 Barcelona;Resto de la UE;Septiembre;3.566
08 Barcelona;Resto de la UE;Octubre;2.670
08 Barcelona;Resto de la UE;Noviembre;2.734
08 Barcelona;Resto de la UE;Diciembre;2.086
08 Barcelona;Noruega;Enero;443
08 Barcelona;Noruega;Febrero;436
08 Barcelona;Noruega;Marzo;408
08 Barcelona;Noruega;Abril;400
08 Barcelona;Noruega;Mayo;879
08 Barcelona;Noruega;Junio;673
08 Barcelona;Noruega;Julio;2.856
08 Barcelona;Noruega;Agosto;695
08 Barcelona;Noruega;Septiembre;569
08 Barcelona;Noruega;Octubre;1.508
08 Barcelona;Noruega;Noviembre;390
08 Barcelona;Noruega;Diciembre;264
08 Barcelona;Rusia;Enero;2.742
08 Barcelona;Rusia;Febrero;2.183
08 Barcelona;Rusia;Marzo;3.026
08 Barcelona;Rusia;Abril;3.392
08 Barcelona;Rusia;Mayo;3.201
08 Barcelona;Rusia;Junio;4.916
08 Barcelona;Rusia;Julio;4.480
08 Barcelona;Rusia;Agosto;4.694
08 Barcelona;Rusia;Septiembre;4.386
08 Barcelona;Rusia;Octubre;3.752
08 Barcelona;Rusia;Noviembre;3.102
08 Barcelona;Rusia;Diciembre;2.913
08 Barcelona;Suiza;Enero;640
08 Barcelona;Suiza;Febrero;603
08 Barcelona;Suiza;Marzo;1.085
08 Barcelona;Suiza;Abril;1.681
08 Barcelona;Suiza;Mayo;848
08 Barcelona;Suiza;Junio;784
08 Barcelona;Suiza;Julio;2.083
08 Barcelona;Suiza;Agosto;991
08 Barcelona;Suiza;Septiembre;1.228
08 Barcelona;Suiza;Octubre;1.893
08 Barcelona;Suiza;Noviembre;591
08 Barcelona;Suiza;Diciembre;630
08 Barcelona;Resto de Europa;Enero;2.733
08 Barcelona;Resto de Europa;Febrero;1.208
08 Barcelona;Resto de Europa;Marzo;1.958
08 Barcelona;Resto de Europa;Abril;2.079
08 Barcelona;Resto de Europa;Mayo;2.323
08 Barcelona;Resto de Europa;Junio;3.151
08 Barcelona;Resto de Europa;Julio;2.312
08 Barcelona;Resto de Europa;Agosto;2.820
08 Barcelona;Resto de Europa;Septiembre;1.401
08 Barcelona;Resto de Europa;Octubre;2.353
08 Barcelona;Resto de Europa;Noviembre;1.748
08 Barcelona;Resto de Europa;Diciembre;1.719
08 Barcelona;Estados Unidos;Enero;3.344
08 Barcelona;Estados Unidos;Febrero;3.624
08 Barcelona;Estados Unidos;Marzo;4.971
08 Barcelona;Estados Unidos;Abril;6.419
08 Barcelona;Estados Unidos;Mayo;4.700
08 Barcelona;Estados Unidos;Junio;9.168
08 Barcelona;Estados Unidos;Julio;10.056
08 Barcelona;Estados Unidos;Agosto;5.594
08 Barcelona;Estados Unidos;Septiembre;5.277
08 Barcelona;Estados Unidos;Octubre;4.045
08 Barcelona;Estados Unidos;Noviembre;3.862
08 Barcelona;Estados Unidos;Diciembre;3.792
08 Barcelona;Resto de América;Enero;12.727
08 Barcelona;Resto de América;Febrero;10.716
08 Barcelona;Resto de América;Marzo;10.145
08 Barcelona;Resto de América;Abril;9.639
08 Barcelona;Resto de América;Mayo;12.523
08 Barcelona;Resto de América;Junio;11.565
08 Barcelona;Resto de América;Julio;8.967
08 Barcelona;Resto de América;Agosto;5.914
08 Barcelona;Resto de América;Septiembre;10.911
08 Barcelona;Resto de América;Octubre;11.063
08 Barcelona;Resto de América;Noviembre;10.045
08 Barcelona;Resto de América;Diciembre;7.480
08 Barcelona;Países Africanos;Enero;2.850
08 Barcelona;Países Africanos;Febrero;2.274
08 Barcelona;Países Africanos;Marzo;4.148
08 Barcelona;Países Africanos;Abril;2.839
08 Barcelona;Países Africanos;Mayo;2.663
08 Barcelona;Países Africanos;Junio;2.762
08 Barcelona;Países Africanos;Julio;3.144
08 Barcelona;Países Africanos;Agosto;3.553
08 Barcelona;Países Africanos;Septiembre;2.151
08 Barcelona;Países Africanos;Octubre;1.926
08 Barcelona;Países Africanos;Noviembre;3.438
08 Barcelona;Países Africanos;Diciembre;3.319
08 Barcelona;Resto del mundo;Enero;15.170
08 Barcelona;Resto del mundo;Febrero;15.436
08 Barcelona;Resto del mundo;Marzo;14.702
08 Barcelona;Resto del mundo;Abril;14.256
08 Barcelona;Resto del mundo;Mayo;19.018
08 Barcelona;Resto del mundo;Junio;17.992
08 Barcelona;Resto del mundo;Julio;14.606
08 Barcelona;Resto del mundo;Agosto;12.013
08 Barcelona;Resto del mundo;Septiembre;19.042
08 Barcelona;Resto del mundo;Octubre;19.159
08 Barcelona;Resto del mundo;Noviembre;17.503
08 Barcelona;Resto del mundo;Diciembre;19.007
17 Girona;Total;Enero;15.769
17 Girona;Total;Febrero;26.665
17 Girona;Total;Marzo;39.830
17 Girona;Total;Abril;66.134
17 Girona;Total;Mayo;133.871
17 Girona;Total;Junio;255.057
17 Girona;Total;Julio;527.210
17 Girona;Total;Agosto;753.296
17 Girona;Total;Septiembre;281.482
17 Girona;Total;Octubre;85.605
17 Girona;Total;Noviembre;12.666
17 Girona;Total;Diciembre;23.370
17 Girona;Residentes en España;Enero;10.461
17 Girona;Residentes en España;Febrero;16.560
17 Girona;Residentes en España;Marzo;28.951
17 Girona;Residentes en España;Abril;28.350
17 Girona;Residentes en España;Mayo;29.169
17 Girona;Residentes en España;Junio;78.082
17 Girona;Residentes en España;Julio;120.409
17 Girona;Residentes en España;Agosto;240.595
17 Girona;Residentes en España;Septiembre;92.145
17 Girona;Residentes en España;Octubre;29.406
17 Girona;Residentes en España;Noviembre;9.072
17 Girona;Residentes en España;Diciembre;16.671
17 Girona;No residentes en España;Enero;5.308
17 Girona;No residentes en España;Febrero;10.105
17 Girona;No residentes en España;Marzo;10.879
17 Girona;No residentes en España;Abril;37.784
17 Girona;No residentes en España;Mayo;104.703
17 Girona;No residentes en España;Junio;176.975
17 Girona;No residentes en España;Julio;406.801
17 Girona;No residentes en España;Agosto;512.702
17 Girona;No residentes en España;Septiembre;189.337
17 Girona;No residentes en España;Octubre;56.199
17 Girona;No residentes en España;Noviembre;3.593
17 Girona;No residentes en España;Diciembre;6.699
17 Girona;Unión Europea (sin España);Enero;4.634
17 Girona;Unión Europea (sin España);Febrero;8.991
17 Girona;Unión Europea (sin España);Marzo;8.263
17 Girona;Unión Europea (sin España);Abril;34.238
17 Girona;Unión Europea (sin España);Mayo;92.746
17 Girona;Unión Europea (sin España);Junio;149.063
17 Girona;Unión Europea (sin España);Julio;370.444
17 Girona;Unión Europea (sin España);Agosto;484.723
17 Girona;Unión Europea (sin España);Septiembre;162.559
17 Girona;Unión Europea (sin España);Octubre;49.345
17 Girona;Unión Europea (sin España);Noviembre;2.600
17 Girona;Unión Europea (sin España);Diciembre;5.261
17 Girona;Alemania;Enero;1.650
17 Girona;Alemania;Febrero;2.269
17 Girona;Alemania;Marzo;2.674
17 Girona;Alemania;Abril;4.761
17 Girona;Alemania;Mayo;17.957
17 Girona;Alemania;Junio;27.612
17 Girona;Alemania;Julio;43.136
17 Girona;Alemania;Agosto;38.568
17 Girona;Alemania;Septiembre;31.773
17 Girona;Alemania;Octubre;12.347
17 Girona;Alemania;Noviembre;141
17 Girona;Alemania;Diciembre;290
17 Girona;Austria;Enero;..
17 Girona;Austria;Febrero;..
17 Girona;Austria;Marzo;57
17 Girona;Austria;Abril;..
17 Girona;Austria;Mayo;..
17 Girona;Austria;Junio;160
17 Girona;Austria;Julio;749
17 Girona;Austria;Agosto;506
17 Girona;Austria;Septiembre;687
17 Girona;Austria;Octubre;..
17 Girona;Austria;Noviembre;66
17 Girona;Austria;Diciembre;..
17 Girona;Bélgica;Enero;135
17 Girona;Bélgica;Febrero;57
17 Girona;Bélgica;Marzo;160
17 Girona;Bélgica;Abril;1.753
17 Girona;Bélgica;Mayo;807
17 Girona;Bélgica;Junio;6.435
17 Girona;Bélgica;Julio;33.242
17 Girona;Bélgica;Agosto;19.221
17 Girona;Bélgica;Septiembre;16.924
17 Girona;Bélgica;Octubre;529
17 Girona;Bélgica;Noviembre;..
17 Girona;Bélgica;Diciembre;..
17 Girona;Dinamarca;Enero;..
17 Girona;Dinamarca;Febrero;177
17 Girona;Dinamarca;Marzo;84
17 Girona;Dinamarca;Abril;129
17 Girona;Dinamarca;Mayo;299
17 Girona;Dinamarca;Junio;1.361
17 Girona;Dinamarca;Julio;3.471
17 Girona;Dinamarca;Agosto;508
17 Girona;Dinamarca;Septiembre;60
17 Girona;Dinamarca;Octubre;235
17 Girona;Dinamarca;Noviembre;..
17 Girona;Dinamarca;Diciembre;..
17 Girona;Finlandia;Enero;..
17 Girona;Finlandia;Febrero;120
17 Girona;Finlandia;Marzo;..
17 Girona;Finlandia;Abril;..
17 Girona;Finlandia;Mayo;121
17 Girona;Finlandia;Junio;738
17 Girona;Finlandia;Julio;794
17 Girona;Finlandia;Agosto;..
17 Girona;Finlandia;Septiembre;..
17 Girona;Finlandia;Octubre;..
17 Girona;Finlandia;Noviembre;..
17 Girona;Finlandia;Diciembre;..
17 Girona;Francia;Enero;1.642
17 Girona;Francia;Febrero;3.615
17 Girona;Francia;Marzo;2.987
17 Girona;Francia;Abril;20.448
17 Girona;Francia;Mayo;39.006
17 Girona;Francia;Junio;53.343
17 Girona;Francia;Julio;155.147
17 Girona;Francia;Agosto;288.476
17 Girona;Francia;Septiembre;58.638
17 Girona;Francia;Octubre;9.500
17 Girona;Francia;Noviembre;1.123
17 Girona;Francia;Diciembre;3.565
17 Girona;Grecia;Enero;..
17 Girona;Grecia;Febrero;..
17 Girona;Grecia;Marzo;..
17 Girona;Grecia;Abril;..
17 Girona;Grecia;Mayo;61
17 Girona;Grecia;Junio;47
17 Girona;Grecia;Julio;..
17 Girona;Grecia;Agosto;72
17 Girona;Grecia;Septiembre;..
17 Girona;Grecia;Octubre;..
17 Girona;Grecia;Noviembre;..
17 Girona;Grecia;Diciembre;..
17 Girona;Irlanda;Enero;..
17 Girona;Irlanda;Febrero;94
17 Girona;Irlanda;Marzo;62
17 Girona;Irlanda;Abril;227
17 Girona;Irlanda;Mayo;672
17 Girona;Irlanda;Junio;2.202
17 Girona;Irlanda;Julio;2.776
17 Girona;Irlanda;Agosto;1.390
17 Girona;Irlanda;Septiembre;1.489
17 Girona;Irlanda;Octubre;603
17 Girona;Irlanda;Noviembre;..
17 Girona;Irlanda;Diciembre;113
17 Girona;Italia;Enero;296
17 Girona;Italia;Febrero;225
17 Girona;Italia;Marzo;..
17 Girona;Italia;Abril;226
17 Girona;Italia;Mayo;674
17 Girona;Italia;Junio;3.429
17 Girona;Italia;Julio;17.401
17 Girona;Italia;Agosto;33.886
17 Girona;Italia;Septiembre;4.708
17 Girona;Italia;Octubre;803
17 Girona;Italia;Noviembre;..
17 Girona;Italia;Diciembre;274
17 Girona;Luxemburgo;Enero;..
17 Girona;Luxemburgo;Febrero;..
17 Girona;Luxemburgo;Marzo;..
17 Girona;Luxemburgo;Abril;..
17 Girona;Luxemburgo;Mayo;..
17 Girona;Luxemburgo;Junio;120
17 Girona;Luxemburgo;Julio;342
17 Girona;Luxemburgo;Agosto;1.123
17 Girona;Luxemburgo;Septiembre;462
17 Girona;Luxemburgo;Octubre;..
17 Girona;Luxemburgo;Noviembre;..
17 Girona;Luxemburgo;Diciembre;..
17 Girona;Países Bajos;Enero;102
17 Girona;Países Bajos;Febrero;324
17 Girona;Países Bajos;Marzo;525
17 Girona;Países Bajos;Abril;1.498
17 Girona;Países Bajos;Mayo;11.832
17 Girona;Países Bajos;Junio;14.820
17 Girona;Países Bajos;Julio;84.643
17 Girona;Países Bajos;Agosto;59.194
17 Girona;Países Bajos;Septiembre;13.011
17 Girona;Países Bajos;Octubre;14.756
17 Girona;Países Bajos;Noviembre;95
17 Girona;Países Bajos;Diciembre;..
17 Girona;Polonia;Enero;351
17 Girona;Polonia;Febrero;361
17 Girona;Polonia;Marzo;493
17 Girona;Polonia;Abril;1.000
17 Girona;Polonia;Mayo;1.234
17 Girona;Polonia;Junio;4.195
17 Girona;Polonia;Julio;4.083
17 Girona;Polonia;Agosto;3.500
17 Girona;Polonia;Septiembre;3.236
17 Girona;Polonia;Octubre;1.668
17 Girona;Polonia;Noviembre;514
17 Girona;Polonia;Diciembre;315
17 Girona;Portugal;Enero;..
17 Girona;Portugal;Febrero;..
17 Girona;Portugal;Marzo;66
17 Girona;Portugal;Abril;13
17 Girona;Portugal;Mayo;361
17 Girona;Portugal;Junio;818
17 Girona;Portugal;Julio;1.218
17 Girona;Portugal;Agosto;2.044
17 Girona;Portugal;Septiembre;593
17 Girona;Portugal;Octubre;65
17 Girona;Portugal;Noviembre;..
17 Girona;Portugal;Diciembre;78
17 Girona;Reino Unido;Enero;298
17 Girona;Reino Unido;Febrero;1.535
17 Girona;Reino Unido;Marzo;719
17 Girona;Reino Unido;Abril;1.281
17 Girona;Reino Unido;Mayo;17.184
17 Girona;Reino Unido;Junio;26.557
17 Girona;Reino Unido;Julio;16.852
17 Girona;Reino Unido;Agosto;32.650
17 Girona;Reino Unido;Septiembre;24.633
17 Girona;Reino Unido;Octubre;7.787
17 Girona;Reino Unido;Noviembre;214
17 Girona;Reino Unido;Diciembre;302
17 Girona;Republica Checa;Enero;..
17 Girona;Republica Checa;Febrero;..
17 Girona;Republica Checa;Marzo;..
17 Girona;Republica Checa;Abril;..
17 Girona;Republica Checa;Mayo;158
17 Girona;Republica Checa;Junio;456
17 Girona;Republica Checa;Julio;1.130
17 Girona;Republica Checa;Agosto;198
17 Girona;Republica Checa;Septiembre;1.303
17 Girona;Republica Checa;Octubre;56
17 Girona;Republica Checa;Noviembre;..
17 Girona;Republica Checa;Diciembre;..
17 Girona;Suecia;Enero;..
17 Girona;Suecia;Febrero;51
17 Girona;Suecia;Marzo;86
17 Girona;Suecia;Abril;25
17 Girona;Suecia;Mayo;107
17 Girona;Suecia;Junio;2.379
17 Girona;Suecia;Julio;2.661
17 Girona;Suecia;Agosto;455
17 Girona;Suecia;Septiembre;508
17 Girona;Suecia;Octubre;179
17 Girona;Suecia;Noviembre;..
17 Girona;Suecia;Diciembre;..
17 Girona;Resto de la UE;Enero;..
17 Girona;Resto de la UE;Febrero;..
17 Girona;Resto de la UE;Marzo;293
17 Girona;Resto de la UE;Abril;2.869
17 Girona;Resto de la UE;Mayo;2.254
17 Girona;Resto de la UE;Junio;4.391
17 Girona;Resto de la UE;Julio;2.766
17 Girona;Resto de la UE;Agosto;2.926
17 Girona;Resto de la UE;Septiembre;4.526
17 Girona;Resto de la UE;Octubre;751
17 Girona;Resto de la UE;Noviembre;179
17 Girona;Resto de la UE;Diciembre;217
17 Girona;Noruega;Enero;..
17 Girona;Noruega;Febrero;166
17 Girona;Noruega;Marzo;92
17 Girona;Noruega;Abril;..
17 Girona;Noruega;Mayo;312
17 Girona;Noruega;Junio;207
17 Girona;Noruega;Julio;2.502
17 Girona;Noruega;Agosto;167
17 Girona;Noruega;Septiembre;916
17 Girona;Noruega;Octubre;..
17 Girona;Noruega;Noviembre;..
17 Girona;Noruega;Diciembre;..
17 Girona;Rusia;Enero;54
17 Girona;Rusia;Febrero;109
17 Girona;Rusia;Marzo;264
17 Girona;Rusia;Abril;542
17 Girona;Rusia;Mayo;2.075
17 Girona;Rusia;Junio;10.707
17 Girona;Rusia;Julio;7.708
17 Girona;Rusia;Agosto;6.915
17 Girona;Rusia;Septiembre;11.161
17 Girona;Rusia;Octubre;1.264
17 Girona;Rusia;Noviembre;123
17 Girona;Rusia;Diciembre;276
17 Girona;Suiza;Enero;108
17 Girona;Suiza;Febrero;..
17 Girona;Suiza;Marzo;52
17 Girona;Suiza;Abril;627
17 Girona;Suiza;Mayo;1.244
17 Girona;Suiza;Junio;2.364
17 Girona;Suiza;Julio;6.126
17 Girona;Suiza;Agosto;2.190
17 Girona;Suiza;Septiembre;1.444
17 Girona;Suiza;Octubre;1.474
17 Girona;Suiza;Noviembre;..
17 Girona;Suiza;Diciembre;119
17 Girona;Resto de Europa;Enero;..
17 Girona;Resto de Europa;Febrero;..
17 Girona;Resto de Europa;Marzo;73
17 Girona;Resto de Europa;Abril;224
17 Girona;Resto de Europa;Mayo;2.368
17 Girona;Resto de Europa;Junio;5.600
17 Girona;Resto de Europa;Julio;3.154
17 Girona;Resto de Europa;Agosto;4.676
17 Girona;Resto de Europa;Septiembre;3.957
17 Girona;Resto de Europa;Octubre;1.087
17 Girona;Resto de Europa;Noviembre;115
17 Girona;Resto de Europa;Diciembre;110
17 Girona;Estados Unidos;Enero;..
17 Girona;Estados Unidos;Febrero;..
17 Girona;Estados Unidos;Marzo;181
17 Girona;Estados Unidos;Abril;254
17 Girona;Estados Unidos;Mayo;194
17 Girona;Estados Unidos;Junio;2.152
17 Girona;Estados Unidos;Julio;2.900
17 Girona;Estados Unidos;Agosto;2.313
17 Girona;Estados Unidos;Septiembre;832
17 Girona;Estados Unidos;Octubre;93
17 Girona;Estados Unidos;Noviembre;200
17 Girona;Estados Unidos;Diciembre;212
17 Girona;Resto de América;Enero;80
17 Girona;Resto de América;Febrero;286
17 Girona;Resto de América;Marzo;205
17 Girona;Resto de América;Abril;318
17 Girona;Resto de América;Mayo;1.311
17 Girona;Resto de América;Junio;3.593
17 Girona;Resto de América;Julio;1.842
17 Girona;Resto de América;Agosto;1.623
17 Girona;Resto de América;Septiembre;2.263
17 Girona;Resto de América;Octubre;1.045
17 Girona;Resto de América;Noviembre;165
17 Girona;Resto de América;Diciembre;286
17 Girona;Países Africanos;Enero;..
17 Girona;Países Africanos;Febrero;..
17 Girona;Países Africanos;Marzo;..
17 Girona;Países Africanos;Abril;237
17 Girona;Países Africanos;Mayo;365
17 Girona;Países Africanos;Junio;433
17 Girona;Países Africanos;Julio;1.051
17 Girona;Países Africanos;Agosto;1.122
17 Girona;Países Africanos;Septiembre;427
17 Girona;Países Africanos;Octubre;..
17 Girona;Países Africanos;Noviembre;..
17 Girona;Países Africanos;Diciembre;..
17 Girona;Resto del mundo;Enero;287
17 Girona;Resto del mundo;Febrero;359
17 Girona;Resto del mundo;Marzo;1.645
17 Girona;Resto del mundo;Abril;1.338
17 Girona;Resto del mundo;Mayo;4.088
17 Girona;Resto del mundo;Junio;2.855
17 Girona;Resto del mundo;Julio;11.073
17 Girona;Resto del mundo;Agosto;8.972
17 Girona;Resto del mundo;Septiembre;5.777
17 Girona;Resto del mundo;Octubre;1.698
17 Girona;Resto del mundo;Noviembre;320
17 Girona;Resto del mundo;Diciembre;365
28 Madrid;Total;Enero;131.848
28 Madrid;Total;Febrero;131.838
28 Madrid;Total;Marzo;145.121
28 Madrid;Total;Abril;154.131
28 Madrid;Total;Mayo;151.461
28 Madrid;Total;Junio;161.410
28 Madrid;Total;Julio;161.210
28 Madrid;Total;Agosto;141.186
28 Madrid;Total;Septiembre;161.036
28 Madrid;Total;Octubre;167.042
28 Madrid;Total;Noviembre;141.953
28 Madrid;Total;Diciembre;144.291
28 Madrid;Residentes en España;Enero;61.978
28 Madrid;Residentes en España;Febrero;62.127
28 Madrid;Residentes en España;Marzo;65.940
28 Madrid;Residentes en España;Abril;63.537
28 Madrid;Residentes en España;Mayo;63.550
28 Madrid;Residentes en España;Junio;70.389
28 Madrid;Residentes en España;Julio;66.985
28 Madrid;Residentes en España;Agosto;63.047
28 Madrid;Residentes en España;Septiembre;68.862
28 Madrid;Residentes en España;Octubre;68.604
28 Madrid;Residentes en España;Noviembre;65.633
28 Madrid;Residentes en España;Diciembre;75.775
28 Madrid;No residentes en España;Enero;69.870
28 Madrid;No residentes en España;Febrero;69.711
28 Madrid;No residentes en España;Marzo;79.181
28 Madrid;No residentes en España;Abril;90.594
28 Madrid;No residentes en España;Mayo;87.912
28 Madrid;No residentes en España;Junio;91.020
28 Madrid;No residentes en España;Julio;94.224
28 Madrid;No residentes en España;Agosto;78.139
28 Madrid;No residentes en España;Septiembre;92.174
28 Madrid;No residentes en España;Octubre;98.438
28 Madrid;No residentes en España;Noviembre;76.319
28 Madrid;No residentes en España;Diciembre;68.516
28 Madrid;Unión Europea (sin España);Enero;26.363
28 Madrid;Unión Europea (sin España);Febrero;28.734
28 Madrid;Unión Europea (sin España);Marzo;31.351
28 Madrid;Unión Europea (sin España);Abril;39.340
28 Madrid;Unión Europea (sin España);Mayo;35.264
28 Madrid;Unión Europea (sin España);Junio;33.400
28 Madrid;Unión Europea (sin España);Julio;34.394
28 Madrid;Unión Europea (sin España);Agosto;32.059
28 Madrid;Unión Europea (sin España);Septiembre;34.540
28 Madrid;Unión Europea (sin España);Octubre;43.155
28 Madrid;Unión Europea (sin España);Noviembre;32.145
28 Madrid;Unión Europea (sin España);Diciembre;26.215
28 Madrid;Alemania;Enero;2.230
28 Madrid;Alemania;Febrero;2.741
28 Madrid;Alemania;Marzo;3.440
28 Madrid;Alemania;Abril;3.853
28 Madrid;Alemania;Mayo;4.299
28 Madrid;Alemania;Junio;3.058
28 Madrid;Alemania;Julio;3.378
28 Madrid;Alemania;Agosto;2.187
28 Madrid;Alemania;Septiembre;3.742
28 Madrid;Alemania;Octubre;5.079
28 Madrid;Alemania;Noviembre;3.238
28 Madrid;Alemania;Diciembre;1.502
28 Madrid;Austria;Enero;290
28 Madrid;Austria;Febrero;539
28 Madrid;Austria;Marzo;644
28 Madrid;Austria;Abril;802
28 Madrid;Austria;Mayo;525
28 Madrid;Austria;Junio;381
28 Madrid;Austria;Julio;361
28 Madrid;Austria;Agosto;560
28 Madrid;Austria;Septiembre;1.078
28 Madrid;Austria;Octubre;1.420
28 Madrid;Austria;Noviembre;592
28 Madrid;Austria;Diciembre;514
28 Madrid;Bélgica;Enero;651
28 Madrid;Bélgica;Febrero;1.025
28 Madrid;Bélgica;Marzo;932
28 Madrid;Bélgica;Abril;1.177
28 Madrid;Bélgica;Mayo;590
28 Madrid;Bélgica;Junio;757
28 Madrid;Bélgica;Julio;842
28 Madrid;Bélgica;Agosto;1.036
28 Madrid;Bélgica;Septiembre;867
28 Madrid;Bélgica;Octubre;1.170
28 Madrid;Bélgica;Noviembre;613
28 Madrid;Bélgica;Diciembre;561
28 Madrid;Dinamarca;Enero;195
28 Madrid;Dinamarca;Febrero;304
28 Madrid;Dinamarca;Marzo;485
28 Madrid;Dinamarca;Abril;604
28 Madrid;Dinamarca;Mayo;642
28 Madrid;Dinamarca;Junio;535
28 Madrid;Dinamarca;Julio;465
28 Madrid;Dinamarca;Agosto;544
28 Madrid;Dinamarca;Septiembre;547
28 Madrid;Dinamarca;Octubre;763
28 Madrid;Dinamarca;Noviembre;618
28 Madrid;Dinamarca;Diciembre;209
28 Madrid;Finlandia;Enero;189
28 Madrid;Finlandia;Febrero;407
28 Madrid;Finlandia;Marzo;229
28 Madrid;Finlandia;Abril;427
28 Madrid;Finlandia;Mayo;486
28 Madrid;Finlandia;Junio;431
28 Madrid;Finlandia;Julio;413
28 Madrid;Finlandia;Agosto;154
28 Madrid;Finlandia;Septiembre;438
28 Madrid;Finlandia;Octubre;257
28 Madrid;Finlandia;Noviembre;498
28 Madrid;Finlandia;Diciembre;231
28 Madrid;Francia;Enero;4.592
28 Madrid;Francia;Febrero;4.297
28 Madrid;Francia;Marzo;4.745
28 Madrid;Francia;Abril;6.087
28 Madrid;Francia;Mayo;5.533
28 Madrid;Francia;Junio;4.652
28 Madrid;Francia;Julio;5.298
28 Madrid;Francia;Agosto;5.576
28 Madrid;Francia;Septiembre;5.356
28 Madrid;Francia;Octubre;5.915
28 Madrid;Francia;Noviembre;5.536
28 Madrid;Francia;Diciembre;4.399
28 Madrid;Grecia;Enero;..
28 Madrid;Grecia;Febrero;259
28 Madrid;Grecia;Marzo;408
28 Madrid;Grecia;Abril;367
28 Madrid;Grecia;Mayo;381
28 Madrid;Grecia;Junio;640
28 Madrid;Grecia;Julio;..
28 Madrid;Grecia;Agosto;222
28 Madrid;Grecia;Septiembre;231
28 Madrid;Grecia;Octubre;462
28 Madrid;Grecia;Noviembre;440
28 Madrid;Grecia;Diciembre;356
28 Madrid;Irlanda;Enero;892
28 Madrid;Irlanda;Febrero;1.032
28 Madrid;Irlanda;Marzo;681
28 Madrid;Irlanda;Abril;1.024
28 Madrid;Irlanda;Mayo;1.062
28 Madrid;Irlanda;Junio;1.076
28 Madrid;Irlanda;Julio;1.552
28 Madrid;Irlanda;Agosto;1.032
28 Madrid;Irlanda;Septiembre;770
28 Madrid;Irlanda;Octubre;1.074
28 Madrid;Irlanda;Noviembre;911
28 Madrid;Irlanda;Diciembre;648
28 Madrid;Italia;Enero;5.686
28 Madrid;Italia;Febrero;4.977
28 Madrid;Italia;Marzo;6.348
28 Madrid;Italia;Abril;8.075
28 Madrid;Italia;Mayo;6.156
28 Madrid;Italia;Junio;7.297
28 Madrid;Italia;Julio;5.862
28 Madrid;Italia;Agosto;6.837
28 Madrid;Italia;Septiembre;6.636
28 Madrid;Italia;Octubre;6.976
28 Madrid;Italia;Noviembre;5.779
28 Madrid;Italia;Diciembre;7.207
28 Madrid;Luxemburgo;Enero;..
28 Madrid;Luxemburgo;Febrero;57
28 Madrid;Luxemburgo;Marzo;31
28 Madrid;Luxemburgo;Abril;89
28 Madrid;Luxemburgo;Mayo;171
28 Madrid;Luxemburgo;Junio;80
28 Madrid;Luxemburgo;Julio;..
28 Madrid;Luxemburgo;Agosto;180
28 Madrid;Luxemburgo;Septiembre;32
28 Madrid;Luxemburgo;Octubre;55
28 Madrid;Luxemburgo;Noviembre;167
28 Madrid;Luxemburgo;Diciembre;48
28 Madrid;Países Bajos;Enero;936
28 Madrid;Países Bajos;Febrero;1.118
28 Madrid;Países Bajos;Marzo;1.338
28 Madrid;Países Bajos;Abril;1.643
28 Madrid;Países Bajos;Mayo;1.492
28 Madrid;Países Bajos;Junio;1.280
28 Madrid;Países Bajos;Julio;1.187
28 Madrid;Países Bajos;Agosto;793
28 Madrid;Países Bajos;Septiembre;993
28 Madrid;Países Bajos;Octubre;1.850
28 Madrid;Países Bajos;Noviembre;1.274
28 Madrid;Países Bajos;Diciembre;1.008
28 Madrid;Polonia;Enero;518
28 Madrid;Polonia;Febrero;753
28 Madrid;Polonia;Marzo;544
28 Madrid;Polonia;Abril;1.066
28 Madrid;Polonia;Mayo;1.600
28 Madrid;Polonia;Junio;1.471
28 Madrid;Polonia;Julio;1.046
28 Madrid;Polonia;Agosto;1.004
28 Madrid;Polonia;Septiembre;916
28 Madrid;Polonia;Octubre;1.585
28 Madrid;Polonia;Noviembre;987
28 Madrid;Polonia;Diciembre;734
28 Madrid;Portugal;Enero;3.660
28 Madrid;Portugal;Febrero;3.729
28 Madrid;Portugal;Marzo;3.450
28 Madrid;Portugal;Abril;5.117
28 Madrid;Portugal;Mayo;3.325
28 Madrid;Portugal;Junio;4.164
28 Madrid;Portugal;Julio;4.315
28 Madrid;Portugal;Agosto;4.599
28 Madrid;Portugal;Septiembre;3.797
28 Madrid;Portugal;Octubre;4.015
28 Madrid;Portugal;Noviembre;4.075
28 Madrid;Portugal;Diciembre;3.966
28 Madrid;Reino Unido;Enero;2.331
28 Madrid;Reino Unido;Febrero;3.550
28 Madrid;Reino Unido;Marzo;3.975
28 Madrid;Reino Unido;Abril;5.502
28 Madrid;Reino Unido;Mayo;4.448
28 Madrid;Reino Unido;Junio;3.721
28 Madrid;Reino Unido;Julio;5.543
28 Madrid;Reino Unido;Agosto;4.081
28 Madrid;Reino Unido;Septiembre;5.594
28 Madrid;Reino Unido;Octubre;8.114
28 Madrid;Reino Unido;Noviembre;3.864
28 Madrid;Reino Unido;Diciembre;2.117
28 Madrid;Republica Checa;Enero;209
